acceleration_violation_count,active_packet_gap_max_s,active_packet_gap_max_steps,active_packet_ratio,actuator_torque_rms_nm,baseline_selection_rate,case_id,command_acceleration_max_abs_rad_s2,command_acceleration_rms_rad_s2,control_compute_max_s,control_compute_p50_s,control_compute_p95_s,control_compute_p99_s,control_deadline_miss_count,control_period_max_s,control_period_p50_s,control_period_p95_s,control_period_p99_s,control_semantics_version,delay_protocol,delay_steps,e2e_max_s,e2e_p50_s,e2e_p95_s,e2e_p99_s,exact_final_pool_time_max_s,exact_final_pool_time_p50_s,exact_final_pool_time_p95_s,exact_pool_candidate_count_mean,exact_pool_valid_count_mean,exact_selection_changed_rate,failure_rate,fallback_duty_cycle,feedback_rms_rad,feedback_saturation_rate,joint_rmse_rad,joint_violation_count,label,lap_tcp_rmse_m,late_packet_rate,multirate_mode,nominal_command_semantics,orientation_rmse_rad,packet_age_max_steps,packet_age_p50_steps,packet_age_p95_steps,packet_expiration_count,packet_residual_semantics,planner_event_count,planner_execution_qref_error_max_rad,planner_execution_qref_error_p95_rad,planner_execution_qref_error_rms_rad,planner_failure_count,planner_failure_step_rate,planner_hz,projection_activation_rate,projection_discrepancy_max_rad,projection_discrepancy_p95_rad,projection_discrepancy_rms_rad,projection_semantics_version,residual_cost_semantics,residual_feasibility_semantics,residual_rms_rad,residual_saturation_rate,safety_projection_offset_max_rad,safety_projection_offset_p95_rad,safety_projection_offset_rms_rad,seed,solve_max_s,solve_p50_s,solve_p95_s,solve_p99_s,start_jitter_max_s,start_jitter_p50_s,start_jitter_p95_s,start_jitter_p99_s,steps,tcp_p95_m,tcp_rmse_m,total_torque_rms_nm,trajectory,velocity_violation_count,wakeup_lateness_max_s,wakeup_lateness_p50_s,wakeup_lateness_p95_s,wakeup_lateness_p99_s
0,0.06,6,0.9966795794133924,8.316413223520506,0.48342541436464087,circle:0,12.500286102294922,6.173942780656491,2.045076370239258,0.0008528080070391297,0.037071714922785756,0.03875754863023758,0,nan,nan,nan,nan,2,full,6,nan,nan,nan,nan,0.012032300001010299,0.009537240999634378,0.010597999697347404,11.182320441988951,11.182320441988951,0.26243093922651933,0.0,0.003320420586607637,nan,0.0,0.011151808687959529,0,JointOnlyFixedD6,0.02695170903709973,0.0,virtual_asap,raw_ik,0.028957032429447242,4.0,2.0,4.0,0,requested,362,0.024750232696533203,0.009486095979809761,0.003946121149653252,0,0.0,nan,0.6873270614277809,0.0403527170419693,0.011684578191488968,0.0051500071080662745,2,requested,finite,0.008084256606197791,0.0,0.0403527170419693,0.011684578191488968,0.0051500071080662745,0,0.03320751339197159,0.030248728580772877,0.03165745865553617,0.03239402484148741,nan,nan,nan,nan,1807,0.0734930798411369,0.03148583197587147,212.81694615360956,circle,0,nan,nan,nan,nan
0,0.06,6,0.9966795794133924,20.208502628135605,0.5027624309392266,circle:0,12.500286102294922,6.723324354194859,0.08059784024953842,0.0008602919988334179,0.04375479966402053,0.04578200690448284,0,nan,nan,nan,nan,2,full,6,nan,nan,nan,nan,0.019582063992857,0.015880910999840125,0.0170598266471643,11.088397790055248,11.088397790055248,0.47790055248618785,0.0,0.003320420586607637,nan,0.0011068068622025456,0.013045901851369304,0,TaskSpaceFixedD6,0.03200625223710408,0.0,virtual_asap,raw_ik,0.028522122183773816,4.0,2.0,4.0,0,requested,362,0.05055496096611023,0.01300002634525299,0.005713919641640652,0,0.0,nan,0.9286109573879358,0.12009255588054657,0.053882256150245646,0.021900230317127196,2,requested,finite,0.022223482639948146,0.0,0.12009255588054657,0.053882256150245646,0.021900230317127196,0,0.03977517783641815,0.036958491429686546,0.03845161199569702,0.03920813582837582,nan,nan,nan,nan,1807,0.06664327159523964,0.03207412323000702,213.72825731317226,circle,0,nan,nan,nan,nan
0,0.06,6,0.9966795794133924,8.194473518930334,0.5297504798464492,circle:0,12.500286102294922,5.920148912096266,0.0034173610620200634,0.00048519400297664106,0.0007073880755342537,0.0010830659698694946,0,0.01044411025941372,0.009998888242989779,0.01008007675409317,0.010157357575371862,2,full,6,0.05668389052152634,0.039542583748698235,0.044660985656082626,0.04697290327399966,0.015404462988954037,0.00999877399590332,0.01111428000149317,11.08637236084453,11.08637236084453,0.30134357005758156,0.0,0.003320420586607637,nan,0.0,0.011444501438359669,0,JointOnlyDeployed,0.02804915117989238,0.0019193857965451055,threaded_asap,raw_ik,0.03003276436975712,9.0,2.0,4.0,0,requested,521,0.03296734020113945,0.011785735376179218,0.005118657438957589,0,0.0,28.83867073059082,0.6059767570558937,0.03291500359773636,0.01204341910779476,0.005247863235449703,2,requested,finite,0.007871046330881544,0.0,0.03291500359773636,0.01204341910779476,0.005247863235449703,0,0.05003098398447037,0.031594088301062584,0.03351978957653045,0.03783824294805515,0.0004441099881660193,-1.1120043836854165e-06,8.007700307643972e-05,0.0001573579495016021,1807,0.07373148724436752,0.03255129173202993,212.8204068324446,circle,0,0.0005529235932044685,0.00014498534437734634,0.00025368406204506755,0.00031317333225160837
0,0.06,6,0.9966795794133924,17.94474696945962,0.5230414746543779,circle:0,12.500286102294922,6.758256118629806,0.00198843190446496,0.0004905969835817814,0.0007986729149706661,0.0009912346419878309,0,0.010461746715009212,0.00999868893995881,0.010089584859088063,0.010156639106571674,2,full,6,0.054064881056547165,0.04662754945456982,0.05151722598820924,0.05327377662062645,0.022678704001009464,0.016694707999704406,0.017915016096958426,11.027649769585253,11.027649769585253,0.4838709677419355,0.0,0.003320420586607637,nan,0.0016602102933038186,0.011527001718068326,0,TaskSpaceDeployed,0.025681890782838526,0.0,threaded_asap,raw_ik,0.024376958951647786,5.0,2.0,4.0,0,requested,434,0.11161111295223236,0.047456265427172184,0.019398150281968615,0,0.0,23.96944808959961,0.8976203652462645,0.11141057312488556,0.04779071267694232,0.019498749612415024,2,requested,finite,0.019569919898139398,0.0,0.11141057312488556,0.04779071267694232,0.019498749612415024,0,0.04592011123895645,0.038581278175115585,0.04083690270781517,0.04249194107949734,0.0004617469967342913,-1.3110018244333332e-06,8.958500256994739e-05,0.00015663930898881522,1807,0.05554970912635318,0.028025544759455644,213.41316592327328,circle,0,0.0006317332154139876,0.00015971802349667996,0.00025944441731553516,0.00030908351996913555
0,0.06,6,0.9966795794133924,8.430408461689627,0.4558011049723757,circle:1,12.500286102294922,6.220266225161668,0.06561637669801712,0.0008435460040345788,0.03703958615660667,0.0385152892023325,0,nan,nan,nan,nan,2,full,6,nan,nan,nan,nan,0.02436360000865534,0.009465653994993772,0.010662050246173749,11.240331491712707,11.240331491712707,0.2596685082872928,0.0,0.003320420586607637,nan,0.0,0.011183074198826587,0,JointOnlyFixedD6,0.027845553081245714,0.0,virtual_asap,raw_ik,0.029299007336347046,4.0,2.0,4.0,0,requested,362,0.031000062823295593,0.009420009329915047,0.004103265448662268,0,0.0,nan,0.6823464305478694,0.050765544176101685,0.011803834792226551,0.005574228488094256,2,requested,finite,0.008511313345784068,0.0,0.050765544176101685,0.011803834792226551,0.005574228488094256,1,0.04856650158762932,0.03013335634022951,0.03132670596241951,0.0320762000605464,nan,nan,nan,nan,1807,0.07078425064682957,0.0315674575993392,212.714465858934,circle,0,nan,nan,nan,nan
0,0.06,6,0.9966795794133924,13.921672400034597,0.505524861878453,circle:1,12.500286102294922,6.696676693711069,0.07905362546443939,0.0008571909856982529,0.04382273927330971,0.04501267746090889,0,nan,nan,nan,nan,2,full,6,nan,nan,nan,nan,0.025085472996579483,0.015776511500007473,0.017024183196917873,11.085635359116022,11.085635359116022,0.425414364640884,0.0,0.003320420586607637,nan,0.0,0.010899191420847802,0,TaskSpaceFixedD6,0.025410146028033296,0.0,virtual_asap,raw_ik,0.02435019301226349,4.0,2.0,4.0,0,requested,362,0.0475010871887207,0.014000027440488338,0.006023608543442521,0,0.0,nan,0.8516878804648589,0.08284875750541687,0.03035863600671291,0.013073628034871816,2,requested,finite,0.014054030201373354,0.0,0.08284875750541687,0.03035863600671291,0.013073628034871816,1,0.046162597835063934,0.036712419241666794,0.03837111666798591,0.03916507866233587,nan,nan,nan,nan,1807,0.054249378293752655,0.025976844738392728,213.0961362403989,circle,0,nan,nan,nan,nan
0,0.06,6,0.9966795794133924,8.834658607485403,0.5019305019305019,circle:1,12.500286102294922,6.170375853212743,0.001690812991000712,0.0004941810038872063,0.0006630725925788278,0.0008446957159321766,0,0.010528107173740864,0.009998324327170849,0.010105198016390204,0.010168331069871783,2,full,6,0.06152677163481712,0.039717383682727814,0.0450111910700798,0.04920422673225401,0.023423762002494186,0.009930240506946575,0.011457206400518772,11.111969111969112,11.111969111969112,0.2799227799227799,0.0,0.003320420586607637,nan,0.0,0.011419449585150548,0,JointOnlyDeployed,0.027853165093687224,0.003861003861003861,threaded_asap,raw_ik,0.030187816265942736,10.0,2.0,4.0,0,requested,518,0.04134497046470642,0.013647980988025665,0.005996798072690925,0,0.0,28.6377010345459,0.6723851687880464,0.04134161025285721,0.013881151191890236,0.006091363894032662,2,requested,finite,0.008266601535306277,0.0,0.04134161025285721,0.013881151191890236,0.006091363894032662,1,0.0554807111620903,0.03168978542089462,0.034173188358545305,0.04018756940960884,0.0005281069898046553,-1.676007514106459e-06,0.00010519774514250457,0.00016833130066515914,1807,0.07457680106163024,0.032393796243913024,212.70761859421845,circle,0,0.0006865575560368598,0.0001807495136745274,0.00029165549494791776,0.00037318921007681744
0,0.06,6,0.9966795794133924,16.724910327727994,0.5277777777777778,circle:1,12.500286102294922,6.750017632295611,0.0015058160061016679,0.0004874849983025342,0.0007384778873529285,0.0010021936078555883,0,0.010440591722726822,0.009999512229114771,0.010082273744046688,0.010168056981638075,2,full,6,0.058691322803497314,0.04682925343513489,0.05178536251187325,0.053443812429904924,0.024742334004258737,0.016761935003160033,0.018060773298930143,11.043981481481481,11.043981481481481,0.4976851851851852,0.0,0.003320420586607637,nan,0.0,0.011588038604859224,0,TaskSpaceDeployed,0.027088456428321757,0.009259259259259259,threaded_asap,raw_ik,0.025355162651621625,9.0,2.0,4.0,0,requested,432,0.12115481495857239,0.038896581158041954,0.017372583196271243,0,0.0,23.858556747436523,0.8826784726065302,0.12104260921478271,0.0393977604806423,0.017476518039808056,2,requested,finite,0.017373284830778338,0.0,0.12104260921478271,0.0393977604806423,0.017476518039808056,1,0.053285855799913406,0.03887455724179745,0.041110710054636,0.042533877901732915,0.0004405920044519007,-4.880037067778176e-07,8.227374200941995e-05,0.0001680568988376763,1807,0.0566007886081934,0.029028769930465544,213.45243007401666,circle,0,0.0006409102352336049,0.00017127819592133164,0.0002517330140108242,0.00032449825434014226
0,0.06,6,0.9966795794133924,9.065479831547153,0.5082872928176796,circle:2,12.500286102294922,6.073789121520543,0.0671166181564331,0.0008375119650736451,0.037024641409516335,0.0382306369394064,0,nan,nan,nan,nan,2,full,6,nan,nan,nan,nan,0.011914742994122207,0.009394228000019211,0.01054204260071856,11.179558011049723,11.179558011049723,0.26795580110497236,0.0,0.003320420586607637,nan,0.0,0.011305073376925101,0,JointOnlyFixedD6,0.028450883342539725,0.0,virtual_asap,raw_ik,0.029879100968697385,4.0,2.0,4.0,0,requested,362,0.031210005283355713,0.009085152298212051,0.004008844913761634,0,0.0,nan,0.6579966795794134,0.039901427924633026,0.014202730357646909,0.0060381517856002076,2,requested,finite,0.008797595044540215,0.0,0.039901427924633026,0.014202730357646909,0.0060381517856002076,2,0.034886956214904785,0.029974632896482944,0.03136829789727926,0.03189973644912243,nan,nan,nan,nan,1807,0.07159944623708725,0.03194739884810673,212.81291537485126,circle,0,nan,nan,nan,nan
0,0.06,6,0.9966795794133924,32.75332719351193,0.4530386740331492,circle:2,12.500286102294922,7.1926450374588695,0.07861744612455368,0.0008434699848294258,0.04327312670648097,0.04441343322396279,0,nan,nan,nan,nan,2,full,6,nan,nan,nan,nan,0.017791434001992457,0.015693611996539403,0.016877458147064317,11.077348066298342,11.077348066298342,0.505524861878453,0.0,0.003320420586607637,nan,0.005534034311012728,0.014985076586259015,0,TaskSpaceFixedD6,0.0326301191208626,0.0,virtual_asap,raw_ik,0.03232305093360027,4.0,2.0,4.0,0,requested,362,0.05926060676574707,0.014999985694885254,0.006515739243384125,0,0.0,nan,0.9418926397343663,0.16218765079975128,0.06688474714756004,0.027375399594867497,2,requested,finite,0.02684794025570955,0.0,0.16218765079975128,0.06688474714756004,0.027375399594867497,2,0.039779212325811386,0.03648313321173191,0.038090269267559054,0.039145612679421904,nan,nan,nan,nan,1807,0.06508848965167999,0.03491568917112515,215.143173715068,circle,0,nan,nan,nan,nan
