condition,delta_joint_rmse_rad,delta_orientation_rmse_rad,delta_tcp_p95_m,delta_tcp_rmse_m,deterministic_ik,ik_joint_rmse_rad,ik_method,ik_orientation_rmse_rad,ik_tcp_p95_m,ik_tcp_rmse_m,level,mpc_joint_rmse_rad,mpc_method,mpc_orientation_rmse_rad,mpc_tcp_p95_m,mpc_tcp_rmse_m,perturbation,reference_sha256,seed,trajectory
observation_noise_l6,0.0004344006262349438,-0.002292946726875515,-0.02351916804909704,-0.006326332452971185,True,0.015249685278717225,raw,0.036029501136291,0.08892745003104206,0.04010962114423325,6,0.01568408590495217,VirtualDelayAware,0.03373655440941548,0.06540828198194502,0.03378328869126206,observation_noise,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,2,circle
observation_noise_l6,0.0001870927250307089,-0.00206682014652472,-0.01844559609889984,-0.00420322251858693,True,0.015249685278717225,raw,0.036029501136291,0.08892745003104206,0.04010962114423325,6,0.015436778003747934,VirtualDelayAware,0.03396268098976628,0.07048185393214222,0.03590639862564632,observation_noise,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,3,circle
observation_noise_l6,0.00040088603183255703,-0.003508799537554702,-0.020197436213493347,-0.006000351824904118,True,0.015249685278717225,raw,0.036029501136291,0.08892745003104206,0.04010962114423325,6,0.015650571310549782,VirtualDelayAware,0.032520701598736296,0.06873001381754872,0.03410926931932913,observation_noise,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,4,circle
observation_noise_l6,-0.0007384729372320927,-0.004659237430181033,-0.02672903910279275,-0.008071038812718173,True,0.015249685278717225,raw,0.036029501136291,0.08892745003104206,0.04010962114423325,6,0.014511212341485133,ThreadedAsync,0.031370263706109965,0.06219841092824931,0.032038582331515075,observation_noise,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,0,circle
observation_noise_l6,0.0009846509485768144,-0.0015029588323785675,-0.021377474069595323,-0.0037874959640580505,True,0.015249685278717225,raw,0.036029501136291,0.08892745003104206,0.04010962114423325,6,0.01623433622729404,ThreadedAsync,0.03452654230391243,0.06754997596144674,0.0363221251801752,observation_noise,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,1,circle
observation_noise_l6,-0.001193538979263966,-0.005223790160453368,-0.03138361088931558,-0.007577880953356458,True,0.015249685278717225,raw,0.036029501136291,0.08892745003104206,0.04010962114423325,6,0.01405614629945326,ThreadedAsync,0.03080571097583763,0.057543839141726484,0.03253174019087679,observation_noise,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,2,circle
observation_noise_l6,0.0016484547419916389,0.00015550205128837813,-0.02051467299461361,-0.0037715375455085465,True,0.015249685278717225,raw,0.036029501136291,0.08892745003104206,0.04010962114423325,6,0.016898140020708864,ThreadedAsync,0.036185003187579376,0.06841277703642845,0.0363380835987247,observation_noise,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,3,circle
observation_noise_l6,0.0011178186345892037,-0.0010268034767613315,-0.01601721122860912,-0.002880722900355605,True,0.015249685278717225,raw,0.036029501136291,0.08892745003104206,0.04010962114423325,6,0.01636750391330643,ThreadedAsync,0.035002697659529666,0.07291023880243294,0.037228898243877644,observation_noise,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,4,circle
payload_l3,0.0014764994229743943,-0.012307807691810599,-0.0011402256786822856,-0.0029889507297874013,True,0.021774978142982595,raw,0.06503747808922342,0.10364381149411198,0.05787398533158153,3,0.02325147756595699,IdealZeroDelay,0.05272967039741282,0.10250358581542969,0.05488503460179413,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,0,circle
payload_l3,-0.0016413617394302332,-0.019415864662927294,-0.019446235150098787,-0.011281577774097551,True,0.021774978142982595,raw,0.06503747808922342,0.10364381149411198,0.05787398533158153,3,0.02013361640355236,IdealZeroDelay,0.04562161342629612,0.08419757634401319,0.04659240755748398,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,1,circle
payload_l3,-0.0002827845393449692,-0.017520544846431153,-0.019985271245241132,-0.009468001339900639,True,0.021774978142982595,raw,0.06503747808922342,0.10364381149411198,0.05787398533158153,3,0.021492193603637626,IdealZeroDelay,0.04751693324279226,0.08365854024887084,0.04840598399168089,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,2,circle
payload_l3,-0.00040315455698566177,-0.017769896439099965,-0.01727282702922818,-0.008863451405526253,True,0.021774978142982595,raw,0.06503747808922342,0.10364381149411198,0.05787398533158153,3,0.021371823585996933,IdealZeroDelay,0.04726758165012345,0.0863709844648838,0.049010533926055276,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,3,circle
payload_l3,-0.001925210766895627,-0.019617152759318933,-0.011271168291568753,-0.011267740167414948,True,0.021774978142982595,raw,0.06503747808922342,0.10364381149411198,0.05787398533158153,3,0.019849767376086968,IdealZeroDelay,0.04542032532990448,0.09237264320254322,0.04660624516416658,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,4,circle
