acceleration_violation_count,active_packet_gap_max_s,active_packet_gap_max_steps,active_packet_ratio,actuator_torque_rms_nm,baseline_selection_rate,case_id,command_acceleration_max_abs_rad_s2,command_acceleration_rms_rad_s2,control_compute_max_s,control_compute_p50_s,control_compute_p95_s,control_compute_p99_s,control_deadline_miss_count,control_period_max_s,control_period_p50_s,control_period_p95_s,control_period_p99_s,control_semantics_version,delay_protocol,delay_steps,e2e_max_s,e2e_p50_s,e2e_p95_s,e2e_p99_s,evaluation_set,exact_final_pool_time_max_s,exact_final_pool_time_p50_s,exact_final_pool_time_p95_s,exact_pool_candidate_count_mean,exact_pool_valid_count_mean,exact_selection_changed_rate,failure_rate,fallback_duty_cycle,feedback_rms_rad,feedback_saturation_rate,joint_rmse_rad,joint_violation_count,label,lap_tcp_rmse_m,late_packet_rate,multirate_mode,nominal_command_semantics,orientation_rmse_rad,packet_age_max_steps,packet_age_p50_steps,packet_age_p95_steps,packet_expiration_count,packet_residual_semantics,planner_event_count,planner_execution_qref_error_max_rad,planner_execution_qref_error_p95_rad,planner_execution_qref_error_rms_rad,planner_failure_count,planner_failure_step_rate,planner_hz,projection_activation_rate,projection_discrepancy_max_rad,projection_discrepancy_p95_rad,projection_discrepancy_rms_rad,projection_semantics_version,residual_cost_semantics,residual_feasibility_semantics,residual_rms_rad,residual_saturation_rate,safety_projection_offset_max_rad,safety_projection_offset_p95_rad,safety_projection_offset_rms_rad,seed,solve_max_s,solve_p50_s,solve_p95_s,solve_p99_s,start_jitter_max_s,start_jitter_p50_s,start_jitter_p95_s,start_jitter_p99_s,steps,tcp_p95_m,tcp_rmse_m,total_torque_rms_nm,trajectory,variant,velocity_violation_count,wakeup_lateness_max_s,wakeup_lateness_p50_s,wakeup_lateness_p95_s,wakeup_lateness_p99_s
0,0.06,6,0.9966795794133924,6.678899907979308,0.2569060773480663,figure8:0,12.500286102294922,5.685230027308772,0.07827956229448318,0.0008525049779564142,0.04344668164849281,0.04493109688162804,0,nan,nan,nan,nan,2,full,6,nan,nan,nan,nan,common_d,nan,nan,nan,nan,nan,nan,0.0,0.003320420586607637,nan,0.0,0.01201543414257766,0,FullCompiledCommonD6,0.02781470967978207,0.0,virtual_asap,raw_ik,0.03136373496874431,4.0,2.0,4.0,0,requested,362,0.03826618194580078,0.0094754658639431,0.0039632305588829615,0,0.0,nan,0.5285002767017155,0.03610372543334961,0.0092720616608858,0.004033268978835391,2,requested,finite,0.005824421340623349,0.0,0.03610372543334961,0.0092720616608858,0.004033268978835391,0,0.05066312476992607,0.035798707976937294,0.03769397418946028,0.038957908973097796,nan,nan,nan,nan,1807,0.08166689649224275,0.034215558067699665,212.6120246006644,figure8,FullCompiled,0,nan,nan,nan,nan
0,0.06,6,0.9966795794133924,7.111477680635495,0.24107142857142858,figure8:0,12.500286102294922,5.671239956496263,0.0011360419448465109,0.00048680801410228014,0.0007067142229061563,0.0009464834129903469,0,0.0106190862134099,0.009997920598834753,0.010079409694299102,0.01016399022191763,2,full,6,0.06091364473104477,0.045920807868242264,0.05046393387019634,0.052141039371490484,deployed,nan,nan,nan,nan,nan,nan,0.0,0.003320420586607637,nan,0.0,0.01205190914915028,0,FullCompiledDeployed,0.028500001719659135,0.002232142857142857,threaded_asap,raw_ik,0.031732480880157295,10.0,2.0,4.0,0,requested,448,0.04409363865852356,0.011571237817406654,0.004861449790765803,0,0.0,24.77023696899414,0.5484228002213614,0.047212421894073486,0.01197228729724884,0.005019472122775644,2,requested,finite,0.006057276227218987,0.0,0.047212421894073486,0.01197228729724884,0.005019472122775644,0,0.05383043736219406,0.03729647770524025,0.03989080190658569,0.04103297077119351,0.0006190859712660313,-2.079495743601001e-06,7.940975046949461e-05,0.00016398985535488498,1807,0.07990723550319667,0.03436266854678953,212.74512918407743,figure8,FullCompiled,0,0.0008021996472962201,0.00017819520144257694,0.0002650789130711925,0.0003307452169246973
0,0.06,6,0.9966795794133924,7.8796584131534395,0.5607734806629834,figure8:0,12.500286102294922,5.781618412869063,0.06673350930213928,0.0008342490182258189,0.036659338697791095,0.03781010620296001,0,nan,nan,nan,nan,2,full,6,nan,nan,nan,nan,common_d,0.011407633006456308,0.009289604000514373,0.010355156150035327,11.187845303867404,11.187845303867404,0.24861878453038674,0.0,0.003320420586607637,nan,0.0,0.010898234321481267,0,TwoStageCompiledCommonD6,0.02539265249396035,0.0,virtual_asap,raw_ik,0.02829581278211345,4.0,2.0,4.0,0,requested,362,0.03400006890296936,0.008682817220687866,0.0035621551001108398,0,0.0,nan,0.57387935805202,0.03313373774290085,0.011355615779757487,0.004718595640630596,2,requested,finite,0.007184276680576299,0.0,0.03313373774290085,0.011355615779757487,0.004718595640630596,0,0.042929112911224365,0.029529082588851452,0.03116117501631379,0.03230436228215693,nan,nan,nan,nan,1807,0.07367338612675665,0.030979866914208027,212.71921593642818,figure8,TwoStageCompiled,0,nan,nan,nan,nan
0,0.06,6,0.9966795794133924,7.616262465003301,0.5741444866920152,figure8:0,12.500286102294922,5.7318934309819785,0.0012469450011849403,0.0004897359758615494,0.0006710570014547556,0.0010478390473872424,0,0.011205095797777176,0.010000086855143309,0.010087310802191496,0.010170177230611444,2,full,6,0.059702519327402115,0.039043158292770386,0.04431113377213478,0.05076136410236357,deployed,0.024504743996658362,0.009842676998232491,0.011083833000157028,11.112167300380229,11.112167300380229,0.2376425855513308,0.0,0.003320420586607637,nan,0.0,0.011055256552974938,0,TwoStageCompiledDeployed,0.025705539118779392,0.0038022813688212928,threaded_asap,raw_ik,0.02878867729053591,9.0,2.0,4.0,0,requested,526,0.029378987848758698,0.01185009628534317,0.004982329928436169,0,0.0,29.117597579956055,0.5838406198118429,0.02935066819190979,0.012253645062446576,0.005109179851858611,2,requested,finite,0.007257347207703165,0.0,0.02935066819190979,0.012253645062446576,0.005109179851858611,0,0.049199290573596954,0.031247533857822418,0.033354362845420836,0.039583738893270486,0.0012050960212945938,8.700794040805704e-08,8.731075286050327e-05,0.00017017735008266832,1807,0.0744660764932632,0.03157595191188053,212.71557677737178,figure8,TwoStageCompiled,0,0.0013753589009866118,0.00014916423242539167,0.0002467599639203399,0.0003234288422390821
0,0.06,6,0.9966795794133924,28.89213482046535,0.13535911602209943,figure8:1,12.500286102294922,7.387799048172937,0.0757172554731369,0.0008506869780831039,0.042242493107914926,0.04346377059817314,0,nan,nan,nan,nan,2,full,6,nan,nan,nan,nan,common_d,nan,nan,nan,nan,nan,nan,0.0,0.003320420586607637,nan,0.0,0.01962396996966622,0,ProjectionOffCommonD6,0.04442874429191473,0.0,virtual_asap,raw_ik,0.0482415840398006,4.0,2.0,4.0,0,requested,362,0.2207813858985901,0.10448640398681164,0.03499760146175102,0,0.0,nan,0.8422800221361373,0.22081118822097778,0.10845122486352918,0.036097937921518046,2,requested,finite,0.03083603534626025,0.0,0.22081118822097778,0.10845122486352918,0.036097937921518046,1,0.037877216935157776,0.03513490967452526,0.03657929077744484,0.037127929739654064,nan,nan,nan,nan,1807,0.08521485105156885,0.044558871292088874,214.12283539605798,figure8,ProjectionOff,0,nan,nan,nan,nan
0,0.06,6,0.9966795794133924,26.98834981062064,0.15824175824175823,figure8:1,12.500286102294922,7.374900772603087,0.0011299529578536749,0.0004951109876856208,0.0007028584252111612,0.0008692630112636835,0,0.010599365457892418,0.009999243076890707,0.01008853712119162,0.010132062388584018,2,full,6,0.054076775908470154,0.044360946863889694,0.04971287865191698,0.05161634385585785,deployed,nan,nan,nan,nan,nan,nan,0.0,0.003320420586607637,nan,0.0,0.017971232964634248,0,ProjectionOffDeployed,0.039451340845536635,0.0,threaded_asap,raw_ik,0.04461417202463584,5.0,2.0,4.0,0,requested,455,0.20801308751106262,0.08392102085053921,0.030199268850604137,0,0.0,25.157838821411133,0.841726618705036,0.2081044316291809,0.08642254807054986,0.0312465169638405,2,requested,finite,0.027179139145213017,0.0,0.2081044316291809,0.08642254807054986,0.0312465169638405,1,0.04748060926795006,0.03671506606042385,0.038817530311644075,0.040899750627577294,0.0005993649829179049,-7.57003135731793e-07,8.853724648361094e-05,0.00013206270523369329,1807,0.08182445839047432,0.042213900723339255,213.96207931906824,figure8,ProjectionOff,0,0.0008350308053195477,0.00018615208682604134,0.00027366686554159965,0.0003218687721528114
0,0.06,6,0.9966795794133924,6.439367351850404,0.281767955801105,figure8:1,12.500286102294922,5.698885268631842,0.07930499315261841,0.000852299970574677,0.04280356280505657,0.044166316017508506,0,nan,nan,nan,nan,2,full,6,nan,nan,nan,nan,common_d,nan,nan,nan,nan,nan,nan,0.0,0.003320420586607637,nan,0.0,0.011937718864852136,0,FullCompiledCommonD6,0.028088543847381364,0.0,virtual_asap,raw_ik,0.03119120639553753,4.0,2.0,4.0,0,requested,362,0.026847422122955322,0.009581280872225761,0.003915433075761303,0,0.0,nan,0.5312672938572219,0.033880412578582764,0.009751152619719502,0.004233762290587896,2,requested,finite,0.005739253278224615,0.0,0.033880412578582764,0.009751152619719502,0.004233762290587896,1,0.04022236168384552,0.03579501807689667,0.03720979373902082,0.0379469808191061,nan,nan,nan,nan,1807,0.07874770835041993,0.033837954526684144,212.63633363050215,figure8,FullCompiled,0,nan,nan,nan,nan
0,0.06,6,0.9966795794133924,6.533722615135635,0.28348214285714285,figure8:1,12.500286102294922,5.636990121764138,0.0014768269611522555,0.0004793780099134892,0.0006135938689112662,0.0009196858305949719,0,0.010458662174642086,0.009998875670135021,0.010077639715746045,0.010182158881798386,2,full,6,0.05953037738800049,0.0458441898226738,0.050633860751986504,0.05230128198862077,deployed,nan,nan,nan,nan,nan,nan,0.0,0.003320420586607637,nan,0.0,0.012129908065987504,0,FullCompiledDeployed,0.02881843987152816,0.002232142857142857,threaded_asap,raw_ik,0.03131730605927703,7.0,2.0,4.0,0,requested,448,0.04192173480987549,0.011510561220347881,0.004832247177243036,0,0.0,24.762468338012695,0.5285002767017155,0.045827388763427734,0.011830654554069038,0.00497447469703827,2,requested,finite,0.005647097650189529,0.0,0.045827388763427734,0.011830654554069038,0.00497447469703827,1,0.04806607589125633,0.03742772713303566,0.039466599747538564,0.04136330172419548,0.00045866199070587754,-1.1244972029089695e-06,7.763975736452267e-05,0.00018215889649582124,1807,0.07973702326416969,0.034273943973665025,212.72099078872665,figure8,FullCompiled,0,0.0006192201981320977,0.00015754187188576907,0.00024136824649758626,0.0003338053479092197
0,0.06,6,0.9966795794133924,7.992042557292238,0.574585635359116,figure8:1,12.500286102294922,5.6604143426609,0.0661592036485672,0.0008454099879600108,0.03739581182599067,0.0386320424079895,0,nan,nan,nan,nan,2,full,6,nan,nan,nan,nan,common_d,0.0119186989904847,0.00945164850418223,0.010655555607081623,11.162983425414364,11.162983425414364,0.23480662983425415,0.0,0.003320420586607637,nan,0.0,0.011079454990362012,0,TwoStageCompiledCommonD6,0.0264181276664747,0.0,virtual_asap,raw_ik,0.028669509022675867,4.0,2.0,4.0,0,requested,362,0.027500629425048828,0.008636519312858582,0.003584149902408514,0,0.0,nan,0.5832872163807415,0.04019845277070999,0.01109269428998231,0.005173734269078134,2,requested,finite,0.007471402085064835,0.0,0.04019845277070999,0.01109269428998231,0.005173734269078134,1,0.034541722387075424,0.030071060173213482,0.031344841979444024,0.03190047744661569,nan,nan,nan,nan,1807,0.07203638106584548,0.0312643324701541,212.63078436473802,figure8,TwoStageCompiled,0,nan,nan,nan,nan
0,0.06,6,0.9966795794133924,7.796824970591108,0.5612052730696798,figure8:1,12.500286102294922,5.781231266128173,0.0012750410242006183,0.000491060025524348,0.0006414550938643512,0.0009702289639972156,0,0.011124055832624435,0.009997393004596233,0.010088598355650902,0.010189590323716403,2,full,6,0.062054071575403214,0.039039246737957,0.044147617369890216,0.045688129216432574,deployed,0.015415643007145263,0.009771805998752825,0.01098862050275784,11.107344632768362,11.107344632768362,0.24105461393596986,0.0,0.003320420586607637,nan,0.0,0.011136578320026546,0,TwoStageCompiledDeployed,0.025551559004434846,0.0018832391713747645,threaded_asap,raw_ik,0.029372013667885485,9.0,2.0,4.0,0,requested,531,0.047703638672828674,0.012886259704828262,0.005700371471830007,0,0.0,29.34529685974121,0.624792473713337,0.04762514680624008,0.01329293642193077,0.005794353481895976,2,requested,finite,0.007474017214057675,0.0,0.04762514680624008,0.01329293642193077,0.005794353481895976,1,0.04809181019663811,0.031080927699804306,0.03295138776302337,0.03405710905790329,0.0011240559397265315,-2.606995394671685e-06,8.859850277076475e-05,0.00018958991131512454,1807,0.07605126723647114,0.03181303017703093,212.60346376966314,figure8,TwoStageCompiled,0,0.0012760579120367765,0.0001632729690754786,0.0002633265074109658,0.0003729627211578199
0,0.06,6,0.9966795794133924,22.87233490755613,0.1712707182320442,figure8:2,12.500286102294922,6.994137484234641,0.076119065284729,0.000846253999043256,0.04172516390681266,0.04317485310137272,0,nan,nan,nan,nan,2,full,6,nan,nan,nan,nan,common_d,nan,nan,nan,nan,nan,nan,0.0,0.003320420586607637,nan,0.0,0.01657945000933697,0,ProjectionOffCommonD6,0.03161354881781543,0.0,virtual_asap,raw_ik,0.04179624566692623,4.0,2.0,4.0,0,requested,362,0.1915314793586731,0.042976115830242634,0.026340837029276153,0,0.0,nan,0.8057553956834532,0.19167199730873108,0.043920413032174095,0.02720173392019676,2,requested,finite,0.023790047657276592,0.0,0.19167199730873108,0.043920413032174095,0.02720173392019676,2,0.04690635949373245,0.03469797596335411,0.03658232241868973,0.03759266298264264,nan,nan,nan,nan,1807,0.07755863964557648,0.03980514900704263,213.7516627027262,figure8,ProjectionOff,0,nan,nan,nan,nan
0,0.06,6,0.9966795794133924,8.961341968035782,0.2021978021978022,figure8:2,12.500286102294922,6.103213412228275,0.0019855110440403223,0.00047664300655014813,0.0006086073990445582,0.0009863811638206245,0,0.010407557711005211,0.009998634923249483,0.010076095582917333,0.010152594977989792,2,full,6,0.07603197544813156,0.044660063460469246,0.04966786876320839,0.05107050936669111,deployed,nan,nan,nan,nan,nan,nan,0.0,0.003320420586607637,nan,0.0,0.010865628638143504,0,ProjectionOffDeployed,0.02499605444262692,0.002197802197802198,threaded_asap,raw_ik,0.028402191910562945,10.0,2.0,4.0,0,requested,455,0.04215617477893829,0.014813692774623632,0.006449936490211854,0,0.0,25.17730140686035,0.6607636967349197,0.04951345920562744,0.016554734855890263,0.0071745888060655,2,requested,finite,0.008700198424823459,0.0,0.04951345920562744,0.016554734855890263,0.0071745888060655,2,0.06372462213039398,0.036759039387106895,0.038690576516091826,0.04039828319102526,0.0004075579927302897,-1.3649967058881884e-06,7.609524254803546e-05,0.0001525952538941056,1807,0.07071816846728322,0.03034566892866604,212.72629724639322,figure8,ProjectionOff,0,0.00056620710529387,0.00015357809024862945,0.0002340173741686157,0.00033259397023357496
0,0.06,6,0.9966795794133924,6.211238945322849,0.24033149171270718,figure8:2,12.500286102294922,5.8267945372996826,0.07696664333343506,0.000840232998598367,0.042141718417406084,0.04324073918163776,0,nan,nan,nan,nan,2,full,6,nan,nan,nan,nan,common_d,nan,nan,nan,nan,nan,nan,0.0,0.003320420586607637,nan,0.0,0.012003094701434033,0,FullCompiledCommonD6,0.028987479529241397,0.0,virtual_asap,raw_ik,0.031013969404643037,4.0,2.0,4.0,0,requested,362,0.030000686645507812,0.008999884128570557,0.0037786215422827654,0,0.0,nan,0.5484228002213614,0.03660491108894348,0.009137116372585295,0.004039975850361991,2,requested,finite,0.005817880778041016,0.0,0.03660491108894348,0.009137116372585295,0.004039975850361991,2,0.03784756362438202,0.03530483692884445,0.03689111080020666,0.0374857559427619,nan,nan,nan,nan,1807,0.07772699519991873,0.03381862198902701,212.57703460935548,figure8,FullCompiled,0,nan,nan,nan,nan
0,0.06,6,0.9966795794133924,6.777577105296238,0.25555555555555554,figure8:2,12.500286102294922,5.499032957056134,0.0016415349673479795,0.0004911840078420937,0.0006529267062433064,0.0008490231353789578,0,0.010538185015320778,0.00999711686745286,0.010101832682266831,0.010180809628218412,2,full,6,0.05905123054981232,0.0451616533100605,0.050320988148450846,0.05150435328483581,deployed,nan,nan,nan,nan,nan,nan,0.0,0.003320420586607637,nan,0.0,0.012248017009624199,0,FullCompiledDeployed,0.02865242763077808,0.0022222222222222222,threaded_asap,raw_ik,0.03198414579492398,9.0,2.0,4.0,0,requested,450,0.033286213874816895,0.01101580262184143,0.004653626734989894,0,0.0,24.904970169067383,0.48201438848920863,0.033050596714019775,0.011450237408280354,0.0047943115025121325,2,requested,finite,0.005733556142945713,0.0,0.033050596714019775,0.011450237408280354,0.0047943115025121325,2,0.04834911227226257,0.03718852624297142,0.038929450511932376,0.03998557344079017,0.0005381850060075521,-2.8830088467657333e-06,0.00010183250196860172,0.00018081001035170658,1807,0.08169084265828129,0.034790469062962306,212.6528575783559,figure8,FullCompiled,0,0.000685264531057328,0.0001852470013545826,0.00029638624400831756,0.0003885580413043502
0,0.06,6,0.9966795794133924,7.667919135654166,0.5359116022099447,figure8:2,12.500286102294922,5.884851394645313,0.06725036352872849,0.0008457789663225412,0.03694160282611847,0.0385647963732481,0,nan,nan,nan,nan,2,full,6,nan,nan,nan,nan,common_d,0.011201612011063844,0.009408332007296849,0.010577094795007725,11.193370165745856,11.193370165745856,0.24033149171270718,0.0,0.003320420586607637,nan,0.0,0.010626667384174372,0,TwoStageCompiledCommonD6,0.02503873804480427,0.0,virtual_asap,raw_ik,0.027666732957268816,4.0,2.0,4.0,0,requested,362,0.0273827463388443,0.009708503261208534,0.003949800396349994,0,0.0,nan,0.60431654676259,0.035225603729486465,0.010590752027928828,0.004736032604046281,2,requested,finite,0.007387799323654495,0.0,0.035225603729486465,0.010590752027928828,0.004736032604046281,2,0.032239217311143875,0.029919411055743694,0.03122299239039421,0.03171743270009756,nan,nan,nan,nan,1807,0.07001645863056181,0.02998333763096552,212.7365582523896,figure8,TwoStageCompiled,0,nan,nan,nan,nan
0,0.06,6,0.9966795794133924,7.615905106745676,0.5700575815738963,figure8:2,12.500286102294922,5.7939031435328125,0.001203087973408401,0.0005027740262448788,0.0007993906794581557,0.0009805437666364014,0,0.01051540020853281,0.009999037720263004,0.010088339913636446,0.010174267878755926,2,full,6,0.05356455594301224,0.03953348472714424,0.04453151412308216,0.04590443711727855,deployed,0.0166116430045804,0.009960327995941043,0.011304322993964888,11.099808061420346,11.099808061420346,0.2783109404990403,0.0,0.003320420586607637,nan,0.0,0.01081467291642178,0,TwoStageCompiledDeployed,0.025491447370094858,0.0,threaded_asap,raw_ik,0.02779827115399816,5.0,2.0,4.0,0,requested,521,0.04380008578300476,0.011362671852111816,0.0047916356215152505,0,0.0,28.823585510253906,0.586054233536248,0.04345163702964783,0.01166778728365896,0.004913318500442391,2,requested,finite,0.006989551825166748,0.0,0.04345163702964783,0.01166778728365896,0.004913318500442391,2,0.04371052235364914,0.03165536932647228,0.03374503701925277,0.03644976858049629,0.0005154000245966017,-9.625052825867897e-07,8.833974789013155e-05,0.00017426749982405468,1807,0.07039576843380924,0.03048316545058317,212.6767136878912,figure8,TwoStageCompiled,0,0.0006810222403146327,0.00018944039766211063,0.0002794815809465944,0.00035559532232582646
