active_packet_gap_max_s_mean,active_packet_gap_max_s_std,actuator_torque_rms_nm_mean,actuator_torque_rms_nm_std,baseline_selection_rate_mean,baseline_selection_rate_std,command_acceleration_max_abs_rad_s2_mean,command_acceleration_max_abs_rad_s2_std,command_acceleration_rms_rad_s2_mean,command_acceleration_rms_rad_s2_std,control_compute_max_s_mean,control_compute_max_s_std,control_compute_p50_s_mean,control_compute_p50_s_std,control_compute_p95_s_mean,control_compute_p95_s_std,control_deadline_miss_count_mean,control_deadline_miss_count_std,control_period_max_s_mean,control_period_max_s_std,control_period_p50_s_mean,control_period_p50_s_std,control_period_p95_s_mean,control_period_p95_s_std,control_period_p99_s_mean,control_period_p99_s_std,delay_protocol,delay_steps,e2e_max_s_mean,e2e_max_s_std,e2e_p95_s_mean,e2e_p95_s_std,e2e_p99_s_mean,e2e_p99_s_std,exact_final_pool_time_max_s_mean,exact_final_pool_time_max_s_std,exact_final_pool_time_p95_s_mean,exact_final_pool_time_p95_s_std,exact_pool_candidate_count_mean_mean,exact_pool_candidate_count_mean_std,exact_pool_valid_count_mean_mean,exact_pool_valid_count_mean_std,exact_selection_changed_rate_mean,exact_selection_changed_rate_std,failure_rate_mean,failure_rate_std,fallback_duty_cycle_mean,fallback_duty_cycle_std,feedback_saturation_rate_mean,feedback_saturation_rate_std,joint_rmse_rad_mean,joint_rmse_rad_std,lap_tcp_rmse_m_mean,lap_tcp_rmse_m_std,late_packet_rate_mean,late_packet_rate_std,n_cases,orientation_rmse_rad_mean,orientation_rmse_rad_std,packet_age_max_steps_mean,packet_age_max_steps_std,packet_age_p50_steps_mean,packet_age_p50_steps_std,packet_age_p95_steps_mean,packet_age_p95_steps_std,packet_expiration_count_mean,packet_expiration_count_std,planner_execution_qref_error_max_rad_mean,planner_execution_qref_error_max_rad_std,planner_execution_qref_error_p95_rad_mean,planner_execution_qref_error_p95_rad_std,planner_execution_qref_error_rms_rad_mean,planner_execution_qref_error_rms_rad_std,planner_failure_count_mean,planner_failure_count_std,planner_failure_step_rate_mean,planner_failure_step_rate_std,planner_hz_mean,planner_hz_std,projection_activation_rate_mean,projection_activation_rate_std,projection_discrepancy_max_rad_mean,projection_discrepancy_max_rad_std,projection_discrepancy_p95_rad_mean,projection_discrepancy_p95_rad_std,projection_discrepancy_rms_rad_mean,projection_discrepancy_rms_rad_std,residual_saturation_rate_mean,residual_saturation_rate_std,safety_projection_offset_max_rad_mean,safety_projection_offset_max_rad_std,safety_projection_offset_p95_rad_mean,safety_projection_offset_p95_rad_std,safety_projection_offset_rms_rad_mean,safety_projection_offset_rms_rad_std,solve_max_s_mean,solve_max_s_std,solve_p95_s_mean,solve_p95_s_std,solve_p99_s_mean,solve_p99_s_std,start_jitter_max_s_mean,start_jitter_max_s_std,start_jitter_p50_s_mean,start_jitter_p50_s_std,start_jitter_p95_s_mean,start_jitter_p95_s_std,start_jitter_p99_s_mean,start_jitter_p99_s_std,tcp_p95_m_mean,tcp_p95_m_std,tcp_rmse_m_mean,tcp_rmse_m_std,trajectory,wakeup_lateness_max_s_mean,wakeup_lateness_max_s_std,wakeup_lateness_p50_s_mean,wakeup_lateness_p50_s_std,wakeup_lateness_p95_s_mean,wakeup_lateness_p95_s_std,wakeup_lateness_p99_s_mean,wakeup_lateness_p99_s_std
0.06,0.0,22.29450074056071,9.587562081100453,0.4871086556169429,0.02953778072255146,12.500286102294922,0.0,6.870882028454933,0.27897329607825466,0.07854678481817245,0.0034273866389389978,0.0008466553408652544,3.6080871912556397e-06,0.04173656987647215,0.00015182533771912468,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,full,6,nan,nan,nan,nan,nan,nan,0.016699081999831833,0.0005992110684475768,0.015962289817495427,0.0001067623697455816,11.083793738489872,0.005750458562061543,11.083793738489872,0.005750458562061543,0.4696132596685083,0.040693148791868035,0.0,0.0,0.003320420586607637,0.0,0.002213613724405091,0.0029283357067676707,0.012976723286158705,0.0020438208462693844,0.030015505795333325,0.004000538265266558,0.0,0.0,3,0.028398455376545857,0.003987867345820712,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.052438884973526,0.0061019220266982045,0.01400001316020886,0.0009999796748926056,0.006084422476155766,0.0004043543238844539,0.0,0.0,0.0,0.0,nan,nan,0.9073971591957203,0.048700550038192375,0.12170965472857158,0.03969415893813167,0.0503752131015062,0.018513878901452906,0.020783085982288837,0.007216036033531249,0.0,0.0,0.12170965472857158,0.03969415893813167,0.0503752131015062,0.018513878901452906,0.020783085982288837,0.007216036033531249,0.03739691277345022,0.0007597472586151271,0.03627049941569566,0.0003332927693260997,0.036727816325922806,0.0005815486751566217,nan,nan,nan,nan,nan,nan,nan,nan,0.06199371318022409,0.0067516945168134435,0.030988885713174968,0.004567169834711942,circle,nan,nan,nan,nan,nan,nan,nan,nan
0.08,0.0,17.723788169007346,1.240094716136752,0.5322283609576427,0.008879973076420734,12.500286102294922,0.0,6.752607299163458,0.0941750698490542,0.08023773382107417,0.0026407897399302557,0.00083995833604907,6.3173945226019746e-06,0.043644705042243,0.00013874289550444061,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,full,8,nan,nan,nan,nan,nan,nan,0.02037373999579965,0.004859333583578354,0.01653882478567539,0.00021949029434434496,11.075506445672191,0.011164231724660927,11.075506445672191,0.011164231724660927,0.47697974217311234,0.010458394743646886,0.0,0.0,0.004427227448810182,0.0,0.0011068068622025456,0.0,0.011566103542759365,0.0006065297157340298,0.02649486218688915,0.0016176910975688851,0.0,0.0,3,0.02488440420821927,0.0007865459098735302,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.049194931983947754,0.0024950209403482378,0.013615132371584576,0.000980788410839155,0.005718896299813529,0.0003000851818815624,0.0,0.0,0.0,0.0,nan,nan,0.9227079874561889,0.023971590182791998,0.10961093505223592,0.022896694002182583,0.03992611356079575,0.0015404997789108354,0.016783214315510223,0.0003026248833081766,0.0,0.0,0.10961093505223592,0.022896694002182583,0.03992611356079575,0.0015404997789108354,0.016783214315510223,0.0003026248833081766,0.04172385359803835,0.005268131471914055,0.03758970703929663,0.0003924406505857676,0.03837832916527987,0.0004416528404468614,nan,nan,nan,nan,nan,nan,nan,nan,0.05572222781678036,0.0038083915446697975,0.02790893922976022,0.0007696237245818898,circle,nan,nan,nan,nan,nan,nan,nan,nan
0.02,0.0,26.637465585715535,12.891843345662569,0.5066225165562913,0.03261211192647714,12.500286102294922,0.0,6.793643557044223,0.3641927334642157,0.07644265393416087,0.0012694739281384278,0.0008435746810088555,1.444843017358888e-06,0.04103052864472071,4.879062672268629e-05,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,full,2,nan,nan,nan,nan,nan,nan,0.018080082329106517,0.0004913904722489991,0.016538258034415776,0.00013762747445858294,11.14459161147903,0.02507244302781569,11.14459161147903,0.02507244302781569,0.554083885209713,0.07654189160082031,0.0,0.0,0.0013271400132714,2.655742100606481e-19,0.0,0.0,0.015178258952453115,0.004706473640465441,0.042302599058775515,0.015181795460318944,0.0,0.0,3,0.03233864801121283,0.011833962888807384,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0035039459665616355,0.0005181092134644676,0.0002584489683310185,3.100631372876002e-05,0.00017634598812134753,1.3698779701833053e-05,0.0,0.0,0.0,0.0,nan,nan,0.9354125193541253,0.021577081881454924,0.134058286746343,0.03798596510111526,0.061049551020065894,0.027857074156826266,0.024456414823991662,0.011065740729614335,0.0,0.0,0.134058286746343,0.03798596510111526,0.061049551020065894,0.027857074156826266,0.024456414823991662,0.011065740729614335,0.0394153967499733,0.0013546527830250487,0.037484781630337236,7.454071259240757e-05,0.03819067956258853,0.00023229200678264586,nan,nan,nan,nan,nan,nan,nan,nan,0.07133883585532506,0.024758900455964516,0.03602267119451596,0.012271628283265426,fast_ellipse,nan,nan,nan,nan,nan,nan,nan,nan
0.04,0.0,21.34720923445234,2.6102708317700536,0.5309050772626932,0.03349666866554861,12.500286102294922,0.0,6.591242316363545,0.12288985440381973,0.07707895338535309,0.0014757882981538567,0.0008422690055643519,6.288956609924582e-06,0.04204622295995553,0.000209618765878984,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,full,4,nan,nan,nan,nan,nan,nan,0.019847315663355403,0.0037218105949625834,0.016688026166957567,0.0001631538091339674,11.157836644591612,0.006892933773067465,11.157836644591612,0.006892933773067465,0.5011037527593819,0.028161922344752954,0.0,0.0,0.0026542800265428,5.311484201212962e-19,0.0,0.0,0.013664363402792127,0.000925957354436328,0.04084257230751188,0.0030317389317544518,0.0,0.0,3,0.028912419077932263,0.0018499705061437734,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0040910740693410235,0.00069728927236911,0.0004891547452037529,1.6867557577935435e-05,0.0002848871834962915,2.0765533209073993e-05,0.0,0.0,0.0,0.0,nan,nan,0.9004644990046451,0.022375202787110002,0.1109624703725179,0.017142920894618194,0.047276268837352524,0.007410246935300904,0.01983353089813894,0.002263848581318018,0.0,0.0,0.1109624703725179,0.017142920894618194,0.047276268837352524,0.007410246935300904,0.01983353089813894,0.002263848581318018,0.042124940703312554,0.005546379173765351,0.03746366078654925,0.00020209790279082345,0.03888137254863978,0.0008693883748805489,nan,nan,nan,nan,nan,nan,nan,nan,0.06887696186701457,0.00512104621608909,0.03320364325704997,0.0017515463421679822,fast_ellipse,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.0,19.123943935317,2.464846721682637,0.49448123620309054,0.012536221513907889,12.500286102294922,0.0,6.855439528011673,0.033807358569047895,0.07650238772233327,0.00048485245781479885,0.0008485943350630502,2.1976233997325956e-06,0.04139681706825892,0.00023100547538671602,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,full,6,nan,nan,nan,nan,nan,nan,0.016928397669592716,0.000238104700274807,0.016090168381803476,7.32151344954787e-05,11.153421633554084,0.019959317130270823,11.153421633554084,0.019959317130270823,0.4624724061810155,0.0038235117164875754,0.0,0.0,0.003981420039814201,0.0,0.0019907100199071004,0.0019907100199071004,0.013955127000121179,0.0005471673074376734,0.040969687495744,0.004660337684120993,0.0,0.0,3,0.03068880897259234,0.0013357826928154168,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.051532477140426636,0.007814730027114148,0.014285662521918615,0.0007037404559329603,0.006184236093255039,0.00025699884105907523,0.0,0.0,0.0,0.0,nan,nan,0.9037823490378235,0.020441833843064847,0.1258446748058001,0.021948231376567127,0.04117370670040439,0.006550399857729832,0.01788988941761717,0.002379512442607686,0.0,0.0,0.1258446748058001,0.021948231376567127,0.04117370670040439,0.006550399857729832,0.01788988941761717,0.002379512442607686,0.037269373734792076,6.196027160018959e-05,0.03636061549186707,0.00010754722691961116,0.036749607970317205,0.00016084533490652537,nan,nan,nan,nan,nan,nan,nan,nan,0.06747323187688987,0.0057600742041662165,0.03410805748761214,0.0016032931562020528,fast_ellipse,nan,nan,nan,nan,nan,nan,nan,nan
0.08,0.0,24.923689121749675,2.8538305827363497,0.4823399558498896,0.03398411549302573,12.500286102294922,0.0,7.177937161370809,0.12174896872055989,0.07842612266540527,0.0015483342922049251,0.0008512243318061034,4.692133370383275e-06,0.043713384990890815,0.0003113608883347059,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,full,8,nan,nan,nan,nan,nan,nan,0.020046850996247183,0.002163168895941998,0.016712786980497184,0.00016266411250696178,11.153421633554084,0.006892933773067179,11.153421633554084,0.006892933773067179,0.5673289183222958,0.01699205774651284,0.0,0.0,0.0053085600530856,1.0622968402425924e-18,0.0006635700066357002,0.0011493369658718497,0.01669466531575359,0.0017311664887841266,0.04636511387636514,0.007825750780393397,0.0,0.0,3,0.035628773771381496,0.0032072358974247245,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.046572877715031304,0.013912508695753303,0.015385280301173532,0.0020745333529787013,0.006495896774753478,0.0008471907710426096,0.0,0.0,0.0,0.0,nan,nan,0.9113028091130281,0.007309317249218439,0.1710877219835917,0.04955021246761927,0.06678536025186373,0.01408444441121651,0.026129974208832105,0.004063526819387669,0.00044238000442380006,0.0007662246439145663,0.1710877219835917,0.04955021246761927,0.06678536025186373,0.01408444441121651,0.026129974208832105,0.004063526819387669,0.0428575836122036,0.0018429713665492166,0.03808037334432205,0.0003679162178978263,0.03885427708427111,0.0005602416288433406,nan,nan,nan,nan,nan,nan,nan,nan,0.07511027529835701,0.011550004637294522,0.03848206782368836,0.0037773362979265815,fast_ellipse,nan,nan,nan,nan,nan,nan,nan,nan
0.02,0.0,5.580402883173569,0.08123344683889823,0.3029465930018416,0.007974451231900888,12.500286102294922,0.0,7.140285855963228,0.04845524153009079,0.7349995151162148,1.1405968046358854,0.0008313789924917122,3.094002271332983e-06,0.03952261867622534,0.00012793001883360956,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,naive_delayed,2,nan,nan,nan,nan,nan,nan,0.020591020002029836,0.0019898764983008453,0.016704272527082745,0.00015692586275684332,11.37937384898711,0.017973500272507412,11.37937384898711,0.017973500272507412,0.6298342541436465,0.026351911641352102,0.0,0.0,0.0011068068622025456,0.0,0.0,0.0,0.060734966161607264,0.001467228977474703,0.05382971138697746,0.0017764873540937415,0.0,0.0,3,0.12565990464213345,0.006264283841272604,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.019326110060016315,0.004576783930552306,0.006340328355630237,7.838453414081619e-05,0.002893836566656035,2.77539360789954e-05,0.0,0.0,0.0,0.0,nan,nan,0.8433868289983398,0.009976622234266696,0.019326110060016315,0.004576783930552306,0.006338839232921598,7.951250379394437e-05,0.002892234664199128,2.773857270329356e-05,0.04187419295332964,0.011924955808075252,0.019326110060016315,0.004576783930552306,0.006338839232921598,7.951250379394437e-05,0.002892234664199128,2.773857270329356e-05,0.04312677929798762,0.0049235459698179,0.038068441674113274,0.00020410983710107233,0.038850617830952006,0.0003355366902257451,nan,nan,nan,nan,nan,nan,nan,nan,0.10935894250869747,0.0024192703857276164,0.05495472458768991,0.0014054407380893806,circle,nan,nan,nan,nan,nan,nan,nan,nan
0.04,0.0,6.067967618856675,0.36262522236385103,0.3001841620626151,0.004219682960364483,12.500286102294922,0.0,7.637226175840794,0.06279271351898946,0.07626361896594365,0.0011329766815022235,0.000828520666497449,6.43967947688373e-06,0.039576180775960285,0.0004766331382856673,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,naive_delayed,4,nan,nan,nan,nan,nan,nan,0.021290603006491438,0.006213085273295625,0.01676716058354941,0.00011593328923696174,11.431860036832413,0.059397618500442596,11.431860036832413,0.059397618500442596,0.6187845303867403,0.024861878453038666,0.0,0.0,0.002213613724405091,0.0,0.0,0.0,0.06380132522951472,0.002636870257590315,0.054481259032318374,0.0012309582526399095,0.0,0.0,3,0.1350053553332218,0.004034426492561801,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.03119555115699768,0.0008877782161863923,0.015521894395351407,0.00048137106282749697,0.0066608783957894215,0.00010471719857402901,0.0,0.0,0.0,0.0,nan,nan,0.9245526655598598,0.015027051728032653,0.03119555115699768,0.0008877782161863923,0.015510038038094814,0.0004888550253455137,0.006653502005491402,0.00010460123264856103,0.044272274488101816,0.0019953244468533414,0.03119555115699768,0.0008877782161863923,0.015510038038094814,0.0004888550253455137,0.006653502005491402,0.00010460123264856103,0.045344579964876175,0.00916632780824402,0.037883526459336285,0.00045573849417404876,0.03866447869688272,0.000651851460215846,nan,nan,nan,nan,nan,nan,nan,nan,0.10474354674418764,0.005757797222135002,0.05443496783346904,0.0025609646665821083,circle,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.0,4.616672306437432,0.0888355037543036,0.26979742173112337,0.0042196829603645064,12.500286102294922,0.0,7.867707160381162,0.018852968701320093,0.07375214248895645,0.0006722273235164249,0.0008139636483974755,3.649058340492626e-06,0.03791886121034622,9.578342461190013e-05,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,naive_delayed,6,nan,nan,nan,nan,nan,nan,0.01659872066617633,0.00015969711043821482,0.015978343365471423,2.4541930336600046e-05,11.490791896869245,0.08995237545798111,11.490791896869245,0.08995237545798111,0.6786372007366482,0.02725349647688534,0.0,0.0,0.003320420586607637,0.0,0.0,0.0,0.08103924755179333,0.014922743580234186,0.059909711984064286,0.0023304232207126256,0.0,0.0,3,0.1832166750173848,0.027416381246284868,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.03640453020731608,0.001316226827789915,0.016063349321484566,0.0025224809217559616,0.007138843647219909,0.0005728015939394337,0.0,0.0,0.0,0.0,nan,nan,0.9391256225788599,0.005777701443780026,0.03640453020731608,0.001316226827789915,0.016032931022346014,0.0024700706430329494,0.007126981810755724,0.0005718498321178421,0.0796900940785833,0.05409783911389015,0.03640453020731608,0.001316226827789915,0.016032931022346014,0.0024700706430329494,0.007126981810755724,0.0005718498321178421,0.038016884277264275,0.0004987946843137756,0.036233363300561906,0.00015018447360213238,0.036743921351929505,0.0002965268026773174,nan,nan,nan,nan,nan,nan,nan,nan,0.1282860045631726,0.009465969271875197,0.06690663597730558,0.004033184347302403,circle,nan,nan,nan,nan,nan,nan,nan,nan
0.08,0.0,4.488462031797813,0.24031035916198865,0.37845303867403307,0.08839779005524862,12.500286102294922,0.0,8.22048641644209,0.014244000166092277,0.12096184988816579,0.07797618788853539,0.000815999674766014,1.4948312904807997e-06,0.03905933015048504,0.00019829551473475165,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,naive_delayed,8,nan,nan,nan,nan,nan,nan,0.0745888469973579,0.09794538929819682,0.016612403911130967,6.6467242183866e-05,11.729281767955802,0.11762247986764457,11.729281767955802,0.11762247986764457,0.8038674033149172,0.046961325966850875,0.0,0.0,0.004427227448810182,0.0,0.0,0.0,0.1332587273974335,0.011533084116056922,0.05920851537079044,0.002444793685675615,0.0,0.0,3,0.3021769176673756,0.020233984260166572,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.04253942767779032,0.00160912247442704,0.023881219327449802,0.00020487931107294015,0.011612008383319827,0.0002710171164510297,0.0,0.0,0.0,0.0,nan,nan,0.9601549529607084,0.001995324446853376,0.04253942767779032,0.00160912247442704,0.023806794484456346,0.00015145969982144515,0.01158627536912444,0.00027041652376502673,0.07378712414683637,0.02000178947208405,0.04253942767779032,0.00160912247442704,0.023806794484456346,0.00015145969982144515,0.01158627536912444,0.00027041652376502673,0.09549310679237048,0.09780945269695092,0.03761698051045338,0.00015005663911295722,0.038396951717635,0.00019004808658555332,nan,nan,nan,nan,nan,nan,nan,nan,0.18031506290038424,0.002952981861448793,0.08907297224643744,0.002018516851431805,circle,nan,nan,nan,nan,nan,nan,nan,nan
0.02,0.0,5.598012729012044,0.13223003557506638,0.3344370860927152,0.011938911508158906,12.500286102294922,0.0,7.298511497301668,0.05140303142488805,0.10841706395149231,0.05217355298767448,0.0008266416649955014,8.130012220287084e-06,0.03905393754442533,0.00039417709534322865,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,naive_delayed,2,nan,nan,nan,nan,nan,nan,0.05989856367038252,0.07355062408924634,0.01657445409776604,0.00014585468926380413,11.496688741721854,0.022941070298924875,11.496688741721854,0.022941070298924875,0.6467991169977925,0.011628756901603471,0.0,0.0,0.0013271400132714,2.655742100606481e-19,0.0,0.0,0.06776893354675181,0.001969541502962183,0.054195963185967644,0.0009576820364240091,0.0,0.0,3,0.1397972352186534,0.004998013312351326,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.019256949424743652,0.0006550646131266375,0.006501718858877817,0.00013253990478707533,0.002999924049496963,1.6400944608655997e-05,0.0,0.0,0.0,0.0,nan,nan,0.8714886087148862,0.016040469594616996,0.019256949424743652,0.0006550646131266375,0.0065011650168647255,0.00013206087496949473,0.0029979327289658907,1.6390057820460958e-05,0.039150630391506305,0.0113390892439516,0.019256949424743652,0.0006550646131266375,0.0065011650168647255,0.00013206087496949473,0.0029979327289658907,1.6390057820460958e-05,0.08120986819267273,0.07362115190322084,0.037686275380353136,0.0004125632283753266,0.03815333592394988,0.0006083405109741275,nan,nan,nan,nan,nan,nan,nan,nan,0.10718577057123184,0.0014664032012813265,0.05406232811456049,0.0004322227710684658,fast_ellipse,nan,nan,nan,nan,nan,nan,nan,nan
0.04,0.0,6.283300816588933,0.3895557870330814,0.29028697571743933,0.016992057746512863,12.500286102294922,0.0,7.830098944930392,0.03670710357379982,0.07559723655382793,0.0004792623263040812,0.0008194036781787872,3.3927348536815433e-06,0.038971728210647906,0.00014611378303320361,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,naive_delayed,4,nan,nan,nan,nan,nan,nan,0.017946523667584795,0.0009456659765398129,0.016562217479562002,5.3691600572419146e-05,11.519867549668874,0.020141597782444887,11.519867549668874,0.020141597782444887,0.6578366445916114,0.005058030568383955,0.0,0.0,0.0026542800265428,5.311484201212962e-19,0.0,0.0,0.07207298482471979,0.001422966256329867,0.056321112176122214,0.0020780326896816218,0.0,0.0,3,0.14778143807321653,0.0032377159572093864,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.03205557664235433,0.002256255785817584,0.01599581850071748,0.000486431321996901,0.006936179590409783,0.00011928330528777662,0.0,0.0,0.0,0.0,nan,nan,0.9385091793850918,0.004800383635083106,0.03205557664235433,0.002256255785817584,0.015982735405365617,0.0004975929097620547,0.0069269681924673185,0.00011912489445389064,0.0650298606502986,0.016104394292649763,0.03205557664235433,0.002256255785817584,0.015982735405365617,0.0004975929097620547,0.0069269681924673185,0.00011912489445389064,0.03920613850156466,0.0004602480877059085,0.03773315207411846,0.0002937307872598261,0.038182788901031016,0.00031252004933172474,nan,nan,nan,nan,nan,nan,nan,nan,0.1055290475487709,0.004298848453373354,0.05508779896457364,0.0018205540349913651,fast_ellipse,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.0,4.520626751116274,0.4814965719437802,0.29801324503311255,0.031932618413883944,12.500286102294922,0.0,7.97399060031294,0.056892696391513106,0.07512708753347397,0.0020825248087798193,0.0008091763205205401,7.74006366510064e-06,0.03781216430167358,0.00040166086162354446,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,naive_delayed,6,nan,nan,nan,nan,nan,nan,0.017004924000502797,0.00039309224132211496,0.01612546791875502,0.00013403722999030438,11.612582781456956,0.005735267574731219,11.612582781456956,0.005735267574731219,0.7295805739514348,0.006892933773066637,0.0,0.0,0.003981420039814201,0.0,0.0,0.0,0.10136915874935422,0.005909670545762507,0.056577923246459626,0.0006685030149525574,0.0,0.0,3,0.21772029013071018,0.017551882696691907,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.03748480478922526,0.005497030782168702,0.014076656351486841,0.002099922235727857,0.0066175432834821,0.0006009563859804092,0.0,0.0,0.0,0.0,nan,nan,0.9380667993806681,0.003999810068574478,0.03748480478922526,0.005497030782168702,0.014064307262500126,0.0020890983938756554,0.006604356535173908,0.0005997588629319534,0.07078080070780801,0.044539999915795145,0.03748480478922526,0.005497030782168702,0.014064307262500126,0.0020890983938756554,0.006604356535173908,0.0005997588629319534,0.03771464650829633,0.0008824985128709852,0.03625273878375689,0.00028751896764168933,0.03673628759880861,0.0003018542226713742,nan,nan,nan,nan,nan,nan,nan,nan,0.14280363122622172,0.013595182988629967,0.0723838716309324,0.007084705135790018,fast_ellipse,nan,nan,nan,nan,nan,nan,nan,nan
0.08,0.0,4.379296623500888,0.304510753929464,0.358719646799117,0.03333260236322627,12.500286102294922,0.0,8.209488956046398,0.019720644465053064,0.10637561231851578,0.051528392574578905,0.0008246783399954438,4.07469939346764e-06,0.03937061950564385,0.00019502329370206406,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,naive_delayed,8,nan,nan,nan,nan,nan,nan,0.06238272066305702,0.07089911698301427,0.016877857883567535,6.641314332869001e-05,11.79580573951435,0.14831825298305565,11.79580573951435,0.14831825298305565,0.8498896247240619,0.04825053641146661,0.0,0.0,0.0053085600530856,1.0622968402425924e-18,0.0,0.0,0.14861528272098792,0.014299119474000706,0.06036810760132657,0.00318389830412698,0.0,0.0,3,0.33545168341617765,0.019225712102592375,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.04340100288391113,0.0008366733689604316,0.0240933820605278,0.0007152547969399047,0.011835600509926181,0.00023978906628344078,0.0,0.0,0.0,0.0,nan,nan,0.9522229595222296,0.0023925356837849444,0.04340100288391113,0.0008366733689604316,0.024080032358566917,0.0007131717321242833,0.011804143708758591,0.00023915175202347388,0.10794072107940722,0.017685520466835372,0.04340100288391113,0.0008366733689604316,0.024080032358566917,0.0007131717321242833,0.011804143708758591,0.00023915175202347388,0.08335153385996819,0.0703296657913809,0.038078894900778926,0.0003052045341536017,0.039641814604401596,0.000994104713741789,nan,nan,nan,nan,nan,nan,nan,nan,0.17971689105033875,0.005065353369203315,0.09298662501411788,0.0007129719289694333,fast_ellipse,nan,nan,nan,nan,nan,nan,nan,nan
0.02,0.0,17.66491612925869,2.5585060966626623,0.5340699815837938,0.00797445123190092,12.500286102294922,0.0,6.4578142571390265,0.0225527996306449,0.07716480642557144,0.0011351812104206254,0.0008400659814166526,9.15456733310606e-06,0.04161418663958708,0.00041003133829883745,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,no_feedback,2,nan,nan,nan,nan,nan,nan,0.017445773002691567,0.0001212899155759418,0.016599137618322855,0.0002357058427163207,11.085635359116024,0.016574585635359185,11.085635359116024,0.016574585635359185,0.440147329650092,0.023494200409158512,0.0,0.0,0.0011068068622025456,0.0,0.0,0.0,0.010675720121755121,0.00044216953352529866,0.024591858773391064,0.0006432059425567648,0.0,0.0,3,0.022896305508107062,0.0005523667413977076,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,2.1730860074361164e-08,7.051860722154719e-09,0.0,0.0,6.777735875246786e-10,8.823089944332442e-11,0.0,0.0,0.0,0.0,nan,nan,0.8966980261944291,0.02665735385678783,0.11275181174278259,0.02761797084254526,0.040026745510597976,0.007246953641339348,0.016821225523290063,0.003125730450968987,0.0,0.0,0.11275181174278259,0.02761797084254526,0.040026745510597976,0.007246953641339348,0.016821225523290063,0.003125730450968987,0.03911268959442774,0.0006037060802735924,0.03743715807795525,0.00036119600277786907,0.038053123019635676,0.0003461958562828943,nan,nan,nan,nan,nan,nan,nan,nan,0.05150711586078008,0.0014735310217677583,0.026185442081507155,0.0004688110348163654,circle,nan,nan,nan,nan,nan,nan,nan,nan
