baseline_cost,best_cost,command_acceleration_violation,command_velocity_violation,control_step_wall_time,controller_mode,cost_delta_torque,cost_dq_limit,cost_dq_tracking,cost_first,cost_joint_limit,cost_q_tracking,cost_qref_acceleration,cost_qref_velocity,cost_residual,cost_residual_acceleration,cost_residual_velocity,cost_servo,cost_terminal,cost_torque,cost_total,ee_orientation_error,ee_position_error,elite_mean_cost,failure,failure_reason,joint_limit_violation,lap_id,mean_cost,planning_time,predicted_next_dq_error,predicted_next_q_error,recovery_active,recovery_trigger_reason,sampling_std_end_mean,sampling_std_start_mean,segment_id,selected_cost,selection_mode,step,tracking_error
0.0005727246170863509,0.00057272455887869,0,0,0.3242361370357685,mpc,0.0,0.00011442416871432215,2.294242676725844e-06,0.0,2.1558790533511087e-21,3.491250595288875e-07,0.0,0.0,0.0,0.0,0.0,5.040020596425165e-07,1.4783802271267632e-06,0.0,0.00057272455887869,0.0,0.0,0.0013145540142431855,0,,0,-1,0.000907455338165164,0.23110747401369736,0.0004170676111243665,4.1706757656356785e-06,0,,0.5278980731964111,0.5,0,0.00057272455887869,best,0,0.0
0.0005727246170863509,0.00057272455887869,0,0,0.09296205698046833,mpc,0.0,0.00011442416871432215,2.294242676725844e-06,0.0,2.1558790533511087e-21,3.491250595288875e-07,0.0,0.0,0.0,0.0,0.0,5.040020596425165e-07,1.4783802271267632e-06,0.0,0.00057272455887869,0.0,0.0,0.001394337392412126,0,,0,-1,0.002787364646792412,0.09061629400821403,0.0004170676111243665,4.1706757656356785e-06,0,,0.539851188659668,0.5278980731964111,0,0.00057272455887869,best,1,0.0
0.0005727246170863509,0.00057272455887869,0,0,0.09318172797793522,mpc,0.0,0.00011442416871432215,2.294242676725844e-06,0.0,2.1558790533511087e-21,3.491250595288875e-07,0.0,0.0,0.0,0.0,0.0,5.040020596425165e-07,1.4783802271267632e-06,0.0,0.00057272455887869,0.0,0.0,0.0013118922943249345,0,,0,-1,0.0013439194299280643,0.09080997598357499,0.0004170676111243665,4.1706757656356785e-06,0,,0.5111681818962097,0.539851188659668,0,0.00057272455887869,best,2,0.0
0.0005727246170863509,0.00057272455887869,0,0,0.09005638503003865,mpc,0.0,0.00011442416871432215,2.294242676725844e-06,0.0,2.1558790533511087e-21,3.491250595288875e-07,0.0,0.0,0.0,0.0,0.0,5.040020596425165e-07,1.4783802271267632e-06,0.0,0.00057272455887869,0.0,0.0,0.0013037854805588722,0,,0,-1,0.0007964348769746721,0.08771859499393031,0.0004170676111243665,4.1706757656356785e-06,0,,0.5352783203125,0.5111681818962097,0,0.00057272455887869,best,3,0.0
0.0005727246170863509,0.00057272455887869,0,0,0.09363087097881362,mpc,0.0,0.00011442416871432215,2.294242676725844e-06,0.0,2.1558790533511087e-21,3.491250595288875e-07,0.0,0.0,0.0,0.0,0.0,5.040020596425165e-07,1.4783802271267632e-06,0.0,0.00057272455887869,0.0,0.0,0.0014086866285651922,0,,0,-1,0.0007008870597928762,0.09123525000177324,0.0004170676111243665,4.1706757656356785e-06,0,,0.54451984167099,0.5352783203125,0,0.00057272455887869,best,4,0.0
0.0005727246170863509,0.00057272455887869,0,0,0.09889613301493227,mpc,0.0,0.00011442416871432215,2.294242676725844e-06,0.0,2.1558790533511087e-21,3.491250595288875e-07,0.0,0.0,0.0,0.0,0.0,5.040020596425165e-07,1.4783802271267632e-06,0.0,0.00057272455887869,0.0,0.0,0.0017128648469224572,0,,0,-1,0.0023952843621373177,0.09630822303006425,0.0004170676111243665,4.1706757656356785e-06,0,,0.5184586048126221,0.54451984167099,0,0.00057272455887869,best,5,0.0
0.0005727246170863509,0.00057272455887869,0,0,0.09677188098430634,mpc,0.0,0.00011442416871432215,2.294242676725844e-06,0.0,2.1558790533511087e-21,3.491250595288875e-07,0.0,0.0,0.0,0.0,0.0,5.040020596425165e-07,1.4783802271267632e-06,0.0,0.00057272455887869,0.0,0.0,0.0013319618301466107,0,,0,-1,0.0009536443394608796,0.09427597501780838,0.0004170676111243665,4.1706757656356785e-06,0,,0.5347978472709656,0.5184586048126221,0,0.00057272455887869,best,6,0.0
0.0005727246170863509,0.00057272455887869,0,0,0.09646222298033535,mpc,0.0,0.00011442416871432215,2.294242676725844e-06,0.0,2.1558790533511087e-21,3.491250595288875e-07,0.0,0.0,0.0,0.0,0.0,5.040020596425165e-07,1.4783802271267632e-06,0.0,0.00057272455887869,0.0,0.0,0.0015636291354894638,0,,0,-1,0.0012510593514889479,0.09402548999059945,0.0004170676111243665,4.1706757656356785e-06,0,,0.5457472801208496,0.5347978472709656,0,0.00057272455887869,best,7,0.0
0.0005727246170863509,0.00057272455887869,0,0,0.09517520101508126,mpc,0.0,0.00011442416871432215,2.294242676725844e-06,0.0,2.1558790533511087e-21,3.491250595288875e-07,0.0,0.0,0.0,0.0,0.0,5.040020596425165e-07,1.4783802271267632e-06,0.0,0.00057272455887869,0.0,0.0,0.0014003263786435127,0,,0,-1,0.002275089267641306,0.09279351902659982,0.0004170676111243665,4.1706757656356785e-06,0,,0.535564661026001,0.5457472801208496,0,0.00057272455887869,best,8,0.0
0.0005727246170863509,0.00057272455887869,0,0,0.09794143697945401,mpc,0.0,0.00011442416871432215,2.294242676725844e-06,0.0,2.1558790533511087e-21,3.491250595288875e-07,0.0,0.0,0.0,0.0,0.0,5.040020596425165e-07,1.4783802271267632e-06,0.0,0.00057272455887869,0.0,0.0,0.0014414016623049974,0,,0,-1,0.001339434296824038,0.09542353800497949,0.0004170676111243665,4.1706757656356785e-06,0,,0.5380452871322632,0.535564661026001,0,0.00057272455887869,best,9,0.0
