robot,label,trajectory,seed,run_dir,tcp_rmse_mm,command_acceleration_rms_rad_s2,command_acceleration_p95_rad_s2,command_acceleration_max_rad_s2,command_jerk_rms_rad_s3,command_jerk_p95_rad_s3,command_jerk_max_rad_s3,torque_rms_nm,torque_abs_p95_nm,torque_abs_max_nm,torque_slew_rms_nm_s,torque_slew_p95_nm_s,torque_slew_max_nm_s,torque_utilization_p95,torque_utilization_max,absolute_mechanical_power_mean_w,absolute_mechanical_power_p95_w,absolute_mechanical_power_max_w,effort_scale
ABB,EffortScale4,fast_ellipse,1,./outputs/paper_claim_evidence_v2/runs/cache/f583e73252def459357d6c63ebf4985116d860f14c7814b63508c2fc5217df84,34.374217084796264,6.3311137654383485,12.500286102294922,12.500286102294922,667.0519822478489,1999.974250793457,2500.0572204589844,13.756305939034181,31.436075019836373,97.08908081054688,164.03931629423968,375.7164478302002,937.425708770752,nan,nan,4.0079810539138565,14.712376016058819,24.96384237391463,4.0
ABB,EffortScale8,fast_ellipse,1,./outputs/paper_claim_evidence_v2/runs/cache/3a9da0b625b79040d845cb9b0b608e5476da89d4e8fa8a4a93c49354507c41a1,40.2599709695744,5.859360678103098,12.500286102294922,12.500286102294922,635.0666304742584,1999.974250793457,2500.0572204589844,9.166712724754193,22.879619121551503,53.164154052734375,117.02178460976555,272.8111743927002,787.7908706665039,nan,nan,2.699548836632818,9.55600899867332,16.14628590473267,8.0
ABB,EffortScale0.5,fast_ellipse,2,./outputs/paper_claim_evidence_v2/runs/cache/683fa638d077ae67ebdfc9ad5742a3749f5f1d3824d599deec15a49c90d2ff02,34.17950230435771,6.807828779908776,12.500286102294922,12.500286102294922,688.8747255564723,1999.974250793457,2500.0572204589844,22.353738750969008,54.274403953552245,131.1377410888672,235.1762883000508,551.7480850219727,1120.599615573883,nan,nan,7.305007469508606,24.98869449152696,33.36439657289191,0.5
ABB,EffortScale1,fast_ellipse,2,./outputs/paper_claim_evidence_v2/runs/cache/5e8ee8dfa72ffb59d1bda701bb5acb0aa063132885a0fe0ac0bba448c2bf3abf,35.94272867047025,6.875676874056761,12.500286102294922,12.500286102294922,700.8876368218356,1999.974250793457,2500.0572204589844,21.564811781529936,50.074561882018955,135.0242462158203,224.18847909274714,531.4090013504028,1228.1554698944092,nan,nan,6.791441573822817,23.205854014986745,39.11720218543909,1.0
ABB,EffortScale2,fast_ellipse,2,./outputs/paper_claim_evidence_v2/runs/cache/fa164fc89c2d980371bbae6e73182f5081e2f70acb95b92f774961f973b00aa4,33.4715183817153,6.624866790227438,12.500286102294922,12.500286102294922,716.5744744160075,1999.974250793457,2500.0572204589844,14.873113992910469,33.895658683776794,101.26669311523438,174.95021633289747,419.62013244628906,854.1595458984375,nan,nan,4.305385366990543,15.9448439340142,30.823510635778995,2.0
ABB,EffortScale4,fast_ellipse,2,./outputs/paper_claim_evidence_v2/runs/cache/e78f2f9293252ba95a8ed2689401a712ad20de62c4892eec8ab7dc25275b8027,37.065147968097364,6.5153869164414004,12.500286102294922,12.500286102294922,684.4660922139307,1999.974250793457,2500.0572204589844,11.584148359920812,26.85883808135985,75.93798065185547,155.86508422937115,352.66522467136383,1083.804702758789,nan,nan,3.2488251329658007,12.148800694856739,24.779609068167225,4.0
ABB,EffortScale8,fast_ellipse,2,./outputs/paper_claim_evidence_v2/runs/cache/a352cacd2e9bfbb67e048bb42109caa683b60ecceb4c033284c4df349b319fbc,40.234823221322586,5.655370342808982,12.5,12.500286102294922,585.7838677858074,1740.5450344085693,2500.0572204589844,9.908867977688198,23.336025238037077,87.87721252441406,122.48393376745375,285.6310486793518,1011.8856430053711,nan,nan,3.0373413402588936,11.066851817144585,18.366839815678013,8.0
ABB,EffortScale0.5,fast_ellipse,3,./outputs/paper_claim_evidence_v2/runs/cache/6a24bdc803384df199f0655047d4d407f3d4ef40a73ef38b0f9f83acb2df850f,44.917072264978806,7.3592471752324,12.500286102294922,12.500286102294922,734.164144333666,1999.9969482421875,2500.0572204589844,35.53911549931271,88.59304542541494,186.25831604003906,316.01821519832674,660.3542804718018,1500.7598876953125,nan,nan,14.93624159930069,38.702334068839484,61.25406392893795,0.5
ABB,EffortScale1,fast_ellipse,3,./outputs/paper_claim_evidence_v2/runs/cache/933e08cf91b15219cc3849b6c7db52c5715aef9cb951f80df8c9e303eb09151b,33.46356893275708,6.924985598546336,12.500286102294922,12.500286102294922,710.445811382839,1999.974250793457,2500.0572204589844,22.538307951193033,55.439973068236995,130.12747192382812,230.97402022522448,543.2087898254395,1174.2744445800781,nan,nan,7.510336154885316,22.96149568943202,39.3897567222643,1.0
ABB,EffortScale2,fast_ellipse,3,./outputs/paper_claim_evidence_v2/runs/cache/4fe04df410693122d4b92618d99335a1c4f5291cb1f92b553639cd9c6b95423d,31.877395576339723,6.736223254697654,12.500286102294922,12.500286102294922,692.5485366827504,1999.974250793457,2500.0572204589844,15.247042555463482,34.01704139709468,116.88164520263672,179.94411555548305,403.53231728076935,1082.3710024356842,nan,nan,4.602439315935731,17.05445605548283,35.11352016757333,2.0
ABB,EffortScale4,fast_ellipse,3,./outputs/paper_claim_evidence_v2/runs/cache/56e8c2ee6931df526258b19944e52bc4c5057303f359fb80f2bbace7b3f8b4c9,35.08611758476022,6.257962860130038,12.500286102294922,12.500286102294922,661.8404964372913,1999.974250793457,2500.0572204589844,13.532635292347512,32.09587135314939,106.90335083007812,169.20569923006826,389.0521764755249,1205.1128387451172,nan,nan,3.8524743103391215,13.537914293562576,30.322130749755637,4.0
ABB,EffortScale8,fast_ellipse,3,./outputs/paper_claim_evidence_v2/runs/cache/c0973aa7584425bf363a5aec6ca6260d8852b18b1d512710f111168a34beaf89,39.79484029938075,5.787641505480833,12.5,12.500286102294922,606.0887151338084,1920.1933860778809,2500.0572204589844,11.168204957667905,24.98584604263303,94.7147445678711,141.7270197020571,329.6953275799751,1080.769920349121,nan,nan,3.0969145150093635,11.629269393320246,23.32053724108991,8.0
ABB,EffortScale0.5,fast_ellipse,4,./outputs/paper_claim_evidence_v2/runs/cache/f4c7513fdc8a7b0490f737ed52820e63460800e61082c537fe5ab596e8c47937,29.716459654036992,7.040522979789999,12.500286102294922,12.500286102294922,723.9811650205806,1999.974250793457,2500.0572204589844,17.98396357546385,43.9614984512329,103.4124526977539,208.73020598593965,492.13899970054626,1083.0151557922363,nan,nan,5.532681320319,17.31708600257018,34.35136552193626,0.5
ABB,EffortScale1,fast_ellipse,4,./outputs/paper_claim_evidence_v2/runs/cache/edf7e03df9dad0c013da95f7ab363d1e9ab2977385cda32ae6ba66b56911245e,32.786665316186344,6.815491566785257,12.500286102294922,12.500286102294922,703.8190136640335,1999.974250793457,2500.0572204589844,19.148797874887297,45.99920272827142,115.87841033935547,219.5230123697181,508.1189274787903,1160.7383728027344,nan,nan,5.784800489569825,19.043080725538676,32.32083360591317,1.0
ABB,EffortScale2,fast_ellipse,4,./outputs/paper_claim_evidence_v2/runs/cache/346d828ef03ea07baa1de815eddc9cbf96e68d367614a94e16b0dc0003d134eb,34.56364980367242,6.58735324152484,12.500286102294922,12.500286102294922,695.7480893774668,1999.974250793457,2500.0572204589844,13.216030937748997,32.11679534912107,75.2555160522461,165.96294538883427,386.1083984375,1024.7032165527344,nan,nan,3.90053484341977,13.10086518139759,20.027138398686997,2.0
ABB,EffortScale4,fast_ellipse,4,./outputs/paper_claim_evidence_v2/runs/cache/448dda3939fe14c55b800366719c9b4ec69be491a8d0c1cba771af1184405730,36.092865683339056,6.223538430441527,12.500286102294922,12.500286102294922,660.453814872501,1999.974250793457,2500.0572204589844,10.926134767517153,26.167035007476805,67.74983215332031,145.04352102896232,348.77970814704895,982.8624725341797,nan,nan,3.084819049585338,10.68789414934741,21.086283645978185,4.0
ABB,EffortScale8,fast_ellipse,4,./outputs/paper_claim_evidence_v2/runs/cache/76fe1116c99ca5d180d62070fc78675ba63d1acbbf5b64cc96dbdefb733c3b7e,39.661922929049325,5.8535282160294955,12.500286102294922,12.500286102294922,629.8055687894961,1988.0161046981812,2500.0572204589844,8.980955133008852,20.12798738479612,57.66642761230469,122.48764082767902,274.9315097928047,850.7598876953125,nan,nan,2.5639981928329316,9.297925561057081,16.729232528347097,8.0
ABB,EffortScale0.5,rounded_square,0,./outputs/paper_claim_evidence_v2/runs/cache/86204d31488e307454ad947671829e12d02f7c4a1bdd92d2f1bf023e8d4474bf,21.883322500924987,6.504039844313529,12.500286102294922,12.500286102294922,685.2466889241124,1999.974250793457,2500.0572204589844,13.200369580122217,31.903706455230704,93.50445556640625,181.35177310967384,398.0017900466919,1172.084140777588,nan,nan,3.148106809803046,12.929352527994126,21.574818347257885,0.5
ABB,EffortScale1,rounded_square,0,./outputs/paper_claim_evidence_v2/runs/cache/a09a81144162c8edbf0e40c8ee48977dcf9626032eaac790d0b146a39c0fcd50,25.369962301241095,6.619385947562625,12.500286102294922,12.500286102294922,701.672649652502,1999.974250793457,2500.0572204589844,16.976181871705542,40.90457210540764,153.7901611328125,201.28028921910098,453.29506397247314,1358.8783264160156,nan,nan,4.351206857833384,16.367260449147203,37.534761011818986,1.0
ABB,EffortScale2,rounded_square,0,./outputs/paper_claim_evidence_v2/runs/cache/1550b8661d65fd7f3098a7afc904fc2f519505a4134227f39e2f3133c1665e90,26.1740178732228,6.228261493666439,12.500286102294922,12.500286102294922,656.3042809971275,1999.974250793457,2500.0572204589844,16.662473237842818,36.307704544067356,150.50982666015625,193.01599535471954,411.45610213279724,1385.148811340332,nan,nan,4.158715014717332,21.243881579496925,41.50909071482485,2.0
ABB,EffortScale4,rounded_square,0,./outputs/paper_claim_evidence_v2/runs/cache/cd11019be13038e32d2e8631326e8452d3ad8359c3ac025512c33f50e823c760,29.254214248342816,5.933850161990415,12.500286102294922,12.500286102294922,639.7485499437382,1976.586890220642,2500.0572204589844,8.249578781918888,19.13786544799803,73.9095230102539,125.01738484316967,291.90271496772766,927.4555206298828,nan,nan,1.8109243131313468,7.599431195944432,16.117924625280967,4.0
ABB,EffortScale8,rounded_square,0,./outputs/paper_claim_evidence_v2/runs/cache/47d977e0f7a4b6c61ecbe5cc8fd5a9e6c3ad940ae8a71141d645948a8ac621f4,31.032183725982865,5.349405349088895,12.499988555908203,12.500286102294922,601.3516192126875,1826.9643545150757,2500.0572204589844,7.820948792652663,17.340287494659417,56.151973724365234,112.94730575794041,261.80975437164307,817.466926574707,nan,nan,1.6950998289580546,8.099913461387644,15.382404942797564,8.0
ABB,EffortScale0.5,rounded_square,1,./outputs/paper_claim_evidence_v2/runs/cache/692c1e909a5c70839cdb19e6a33028929e7adf8807ef03d4113f8e5f5bc6d8c7,21.77436916478848,6.382705896733607,12.500286102294922,12.500286102294922,703.2784181770188,1999.974250793457,2500.0572204589844,11.97657061739498,28.04920301437376,114.15269470214844,162.7695105437921,370.86576223373413,1020.5242156982422,nan,nan,2.472117731267089,10.187037322610692,21.00885811558043,0.5
ABB,EffortScale1,rounded_square,1,./outputs/paper_claim_evidence_v2/runs/cache/8ae93aee5deb1a7f4ccc682558845d764dbc2c710c6ac73f4a86a28e3dd2b07b,22.57594863454961,6.333215695863409,12.500286102294922,12.500286102294922,681.8745657878437,1999.974250793457,2500.0572204589844,10.597549379782864,24.78494148254394,100.5367431640625,153.66785414931257,348.96259903907776,1161.8355751037598,nan,nan,2.3078697334185874,10.400098742136507,24.671173727427004,1.0
ABB,EffortScale2,rounded_square,1,./outputs/paper_claim_evidence_v2/runs/cache/ae72244e75ffced2e6d6b4ca5dff57e65c8d2c3bbeb02dd4b92a6ba923f46661,24.30740468394424,6.3641317003636475,12.500286102294922,12.500286102294922,698.1754974052224,1999.974250793457,2500.0572204589844,9.821867023801236,22.570840644836323,92.79000091552734,142.9553410341392,330.9002757072449,1014.6614074707031,nan,nan,2.19809864929276,9.023048848574172,19.917022059454144,2.0
ABB,EffortScale4,rounded_square,1,./outputs/paper_claim_evidence_v2/runs/cache/9cca90fd6a2d917dfa93278e8d3d1ab53cb2c6745927aaa6edabe05c0bf952f5,27.64545116782022,5.827462972010149,12.500286102294922,12.500286102294922,656.4074758366237,1999.974250793457,2500.0572204589844,9.671910994067078,21.09925632476805,80.40384674072266,140.22397364784248,316.662073135376,1143.3374404907227,nan,nan,2.0187200386678676,9.848254838242513,18.483810106473918,4.0
ABB,EffortScale8,rounded_square,1,./outputs/paper_claim_evidence_v2/runs/cache/d9760728eb5230365238c118fa6b3ac19fc6eb650bca91e2e0c023db553ad4d6,31.498685428939154,5.2140867417808865,12.499988555908203,12.500286102294922,562.3063899752437,1529.6116352081299,2500.0572204589844,6.357730265659288,15.396256017684923,54.800018310546875,102.44472739478684,241.20349884033203,685.214376449585,nan,nan,1.3576058063631462,6.182036706719042,13.586523131556255,8.0
ABB,EffortScale0.5,rounded_square,2,./outputs/paper_claim_evidence_v2/runs/cache/6726685940e4fc086bf18cff6e71c799927b8cfc8a5e4dd43c5e4029f389c077,22.366050499406768,6.609118330256513,12.500286102294922,12.500286102294922,700.2729273953341,1999.974250793457,2500.0572204589844,12.139240711827663,28.598522472381493,81.20111846923828,173.22733280482407,398.024845123291,955.7091772556305,nan,nan,2.6421278152755314,11.119558125909721,17.22833091494833,0.5
ABB,EffortScale1,rounded_square,2,./outputs/paper_claim_evidence_v2/runs/cache/876c1005e1cd3e67d47dc14b9cebd4127fbccf2b00c2761af6a79ec8376bd55d,23.440839005171174,6.484842684245183,12.500286102294922,12.500286102294922,707.2796785315749,1999.974250793457,2500.0572204589844,11.794336742335798,27.383861064910857,109.12808990478516,166.70334985328734,372.9905128479004,1100.105094909668,nan,nan,2.7427276365751174,12.703343242817128,26.05083213801209,1.0
ABB,EffortScale2,rounded_square,2,./outputs/paper_claim_evidence_v2/runs/cache/bfaaf8f36288ab9d5788ed7d9a03f3e25987c723f73f5502603abc08d0dfcb70,24.352657938879133,6.228156051416929,12.500286102294922,12.500286102294922,693.3432588743273,1999.974250793457,2500.0572204589844,9.64781349385153,22.951607513427728,70.01785278320312,143.8444021270844,329.06622886657715,1029.0552139282227,nan,nan,2.099497928834833,9.50601247463747,21.02452000896357,2.0
ABB,EffortScale4,rounded_square,2,./outputs/paper_claim_evidence_v2/runs/cache/32eec6a34d2b71c4f7642240d12d3b80726f745e003571a5cbccb337362a352e,27.20002343533203,5.992742082822403,12.500286102294922,12.500286102294922,642.1346130921049,1999.974250793457,2500.0572204589844,9.391548379335667,20.557111167907596,85.1734619140625,137.17185651735068,306.7087650299072,1049.4068145751953,nan,nan,2.0772354924863823,10.07180254576451,20.890384565538263,4.0
ABB,EffortScale8,rounded_square,2,./outputs/paper_claim_evidence_v2/runs/cache/5fda538ebf689e031b8d50cca8abbca39f76d40e3cb8ce26c98196eb2607138a,31.72746140546577,5.29119412230067,12.499988555908203,12.500286102294922,580.9720822693748,1727.461814880371,2500.0572204589844,6.37929270044962,15.271866559982277,48.36210632324219,98.04940062440286,230.74403405189514,672.6758718490601,nan,nan,1.3564523238294945,6.0635642538565735,9.71309511437072,8.0
ABB,EffortScale0.5,rounded_square,3,./outputs/paper_claim_evidence_v2/runs/cache/305d7f35a87b3cad0bef23c6dad1be0311226c8e1b27986a8b065be31a18097f,21.958491327698642,6.474850461107883,12.500286102294922,12.500286102294922,669.4901470952482,1999.974250793457,2500.0572204589844,13.693413433706546,32.03867835998532,100.40809631347656,183.10546390328915,412.55762577056885,1139.4915580749512,nan,nan,2.9509896534747355,9.963455561242615,29.25132618549911,0.5
ABB,EffortScale1,rounded_square,3,./outputs/paper_claim_evidence_v2/runs/cache/156ef7d6b7aef0b88888b75906b490a1b3bbfe1b7c9ed3d8e4c6f8e680c16b82,23.173727472482295,6.455577556034141,12.500286102294922,12.500286102294922,683.6358226451063,1999.974250793457,2500.0572204589844,13.074748451181607,29.64706058502196,107.26742553710938,177.9243147763163,377.73241996765137,1235.5911254882812,nan,nan,2.955098822101933,12.62857975767979,30.98449414428434,1.0
ABB,EffortScale2,rounded_square,3,./outputs/paper_claim_evidence_v2/runs/cache/c9d1681bcfa7cf44a35b5c67dc559eeaa9b0845b01b3a749011fd91a05938ef8,24.902155793456288,6.2414132040585875,12.500286102294922,12.500286102294922,686.0982535975977,1999.974250793457,2500.0572204589844,10.383915879885915,23.07422552108764,104.05110931396484,149.99769910408392,345.8414375782013,1016.2922859191895,nan,nan,2.1890835621194555,10.536423647760028,24.479581229209884,2.0
ABB,EffortScale4,rounded_square,3,./outputs/paper_claim_evidence_v2/runs/cache/ba30143a3caf1ad349d9c22a5533665ad776c922eb01e9a6e394ca0032f89f1d,28.69383290064663,6.037314486652572,12.500286102294922,12.500286102294922,643.0120600891806,1999.974250793457,2500.0572204589844,9.487517658363652,19.071633815765374,102.0392074584961,140.28472455053944,295.2220916748047,1018.6679840087891,nan,nan,1.9988956650944174,8.653855600810854,31.86506231190434,4.0
ABB,EffortScale8,rounded_square,3,./outputs/paper_claim_evidence_v2/runs/cache/4e0b117a178b0acccf39fc3a6b27949987cd88134d9c8fb3ceef4cbb435ebd38,31.98114283071385,5.294443062125176,12.499988555908203,12.500286102294922,587.0295323648,1742.541790008545,2500.0572204589844,6.814559015448113,15.410351514816261,57.75341796875,105.52360899975255,238.69558572769165,968.580436706543,nan,nan,1.5098384710197237,7.350988592770814,13.385384929531376,8.0
ABB,EffortScale0.5,rounded_square,4,./outputs/paper_claim_evidence_v2/runs/cache/11fd63918d21dcfb2fbc64be5013521dabe72517aa2d293bbdba4dc399b54e78,25.988960758688044,6.9528960024991315,12.500286102294922,12.500286102294922,731.1616719590132,1999.974250793457,2500.0572204589844,24.550318744458203,47.92469844818115,258.06463623046875,236.33216993375743,492.62402057647705,1605.3507804870605,nan,nan,6.739897247148542,35.60652179947911,90.65407781933641,0.5
ABB,EffortScale1,rounded_square,4,./outputs/paper_claim_evidence_v2/runs/cache/dc010ccb41e9de8f234c5fa2eaecd91872b247d354e721f894c985b410d46929,22.660715852966966,6.364197791718558,12.500286102294922,12.500286102294922,689.755863746224,1999.974250793457,2500.0572204589844,10.979056042547818,24.835033702850296,96.73274993896484,153.39263969448209,350.2218723297119,979.1852951049805,nan,nan,2.3647245795731826,10.354690866958524,25.817066527375303,1.0
ABB,EffortScale2,rounded_square,4,./outputs/paper_claim_evidence_v2/runs/cache/0dd75383d1ea9a304457cdd209f056b0320cf1d8b98a7829c063aeecff03904b,26.19319721344482,6.568081027052022,12.500286102294922,12.500286102294922,703.0063989329867,1999.974250793457,2500.0572204589844,14.705178589174192,34.87288341522211,115.27098083496094,181.5616836114924,403.9381241425872,1116.9843673706055,nan,nan,3.736141997286571,16.178147668908085,37.10676971118018,2.0
ABB,EffortScale4,rounded_square,4,./outputs/paper_claim_evidence_v2/runs/cache/caa14628b5958ee3d3df964744654ac2da7c2d9fa45d9ad0a4a5f37c5b385bdb,27.868546091216945,5.752122759546463,12.500286102294922,12.500286102294922,632.0148186024574,1999.974250793457,2500.0572204589844,9.11780057200902,21.063475704193117,81.34013366699219,132.591416231023,316.83224588632584,1009.0526580810547,nan,nan,2.0276695804888596,9.985206330321489,16.05257311802913,4.0
ABB,EffortScale8,rounded_square,4,./outputs/paper_claim_evidence_v2/runs/cache/c1e7afd330bffdc3a0701d9689a1c4770f7fdbbc64b2cc704244686be3a26ed5,30.726976557274437,5.251912021933132,12.499988555908203,12.500286102294922,575.8317388016325,1634.3370079994202,2500.0572204589844,6.300823588896701,14.78580355644221,43.28890609741211,97.2073706975007,226.68980360031128,642.5992846488953,nan,nan,1.3669310420352085,5.664398492282106,10.978148319179958,8.0
